Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Truffle Shuffle,Molly Johnson,Robert Melvin,Shawn Stankewich,N/A,N/A
One Night Ultimate Vampire,Ted Alspach,Akihisa Okui,N/A,N/A,N/A
Wiz-War,Tom Jolly,Richard Garfield,N/A,N/A,N/A
Funny Friends,Friedemann Friese,Marcel-André Casasola Merkle,N/A,N/A,N/A
TurfMaster,Albrecht Nolte,N/A,N/A,N/A,N/A
Megaland,Ryan Laukat,Malorie Laukat,N/A,N/A,N/A
Palazzo,Reiner Knizia,N/A,N/A,N/A,N/A
AQUA: Biodiversity in the Oceans,Dan Halstad,Tristan Halstad,N/A,N/A,N/A
Muse,Jordan Sorenson,N/A,N/A,N/A,N/A
Ghost Blitz 2,Jacques Zeimet,N/A,N/A,N/A,N/A
Savernake Forest,Rodrigo Rego,N/A,N/A,N/A,N/A
Triqueta,Stefan Dorra,Ralf zur Linde,N/A,N/A,N/A
Unlock!: Escape Adventures – The Island of Doctor Goorse,Thomas Cauët,N/A,N/A,N/A,N/A
Tesseract,James Firnhaber,N/A,N/A,N/A,N/A
Basari,Reinhard Staupe,N/A,N/A,N/A,N/A
Sea Dragons,Yaniv Kahana,Simone Luciani,Pini Shekhter,N/A,N/A
Sword & Sorcery: Ancient Chronicles,Simone Romano,Nunzio Surace,N/A,N/A,N/A
Cosmic Encounter,Bill Eberle,Jack Kittredge,Bill Norton,Peter Olotka,N/A
Bloodstones,Martin Wallace,N/A,N/A,N/A,N/A
Key Harvest,Richard Breese,N/A,N/A,N/A,N/A
Dragon's Gold,Bruno Faidutti,N/A,N/A,N/A,N/A
City of the Living,Sebastian Bleasdale,Reiner Knizia,N/A,N/A,N/A
Skull Tales: Full Sail!,David Illescas,N/A,N/A,N/A,N/A
Voodoo Prince,Reiner Knizia,N/A,N/A,N/A,N/A
The City,Thomas Lehmann,N/A,N/A,N/A,N/A
Trash Pandas,Lisa Eskue,Michael Eskue,N/A,N/A,N/A
Power Plants,Adam E. Daulton,N/A,N/A,N/A,N/A
Power Grid: The Card Game,Friedemann Friese,N/A,N/A,N/A,N/A
Cascadia: Rolling Rivers,Randy Flynn,N/A,N/A,N/A,N/A
Sunrise Lane,Reiner Knizia,N/A,N/A,N/A,N/A
Coldwater Crown,Brian Suhre,N/A,N/A,N/A,N/A
Onward to Venus,Martin Wallace,N/A,N/A,N/A,N/A
Commands & Colors: Medieval,Richard Borg,N/A,N/A,N/A,N/A
Kokopelli,Stefan Feld,N/A,N/A,N/A,N/A
Caper,Unai Rubio,N/A,N/A,N/A,N/A
Letter Tycoon,Brad Brooks,N/A,N/A,N/A,N/A
Tea Garden,Tomáš Holek,N/A,N/A,N/A,N/A
Starcadia Quest,Leo Almeida,Thiago Aranha,Guilherme Goulart,Eric M. Lang,Fred Perret
The End of the Triumvirate,Johannes Ackva,Max Gabrian,N/A,N/A,N/A
Beez,Dan Halstad,N/A,N/A,N/A,N/A
Power Rangers: Heroes of the Grid,Jonathan Ying,N/A,N/A,N/A,N/A
Alone,Andrea Crespi,Lorenzo Silva,N/A,N/A,N/A
Lost Valley,Tobias Goslar,Roland Goslar,N/A,N/A,N/A
Bonaparte at Marengo,Bowen Simmons,N/A,N/A,N/A,N/A
The Settlers of the Stone Age,Klaus Teuber,N/A,N/A,N/A,N/A
Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,Joseph Miranda,N/A,N/A,N/A,N/A
Nauticus,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Guildhall: Job Faire,Hope S. Hwang,N/A,N/A,N/A,N/A
Winter Kingdom,Donald X. Vaccarino,N/A,N/A,N/A,N/A
Skytear,Riccardo Neri,Giacomo Neri,Riccardo Parmeggiani,N/A,N/A
O Zoo le Mio,Corné van Moorsel,N/A,N/A,N/A,N/A
Vampire: The Masquerade – Vendetta,Charlie Cleveland,Bruno Faidutti,N/A,N/A,N/A
Tac Tac Jack,Justin Oh,N/A,N/A,N/A,N/A
Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),Bryan Ansell,Richard Halliwell,Rick Priestley,N/A,N/A
Sushizock im Gockelwok,Reiner Knizia,N/A,N/A,N/A,N/A
Deal with the Devil,Matúš Kotry,N/A,N/A,N/A,N/A
Boggle,Bill Cooke,Allan Turoff,N/A,N/A,N/A
Isle of Trains,Seth Jaffee,Dan Keltner,N/A,N/A,N/A
Planetarium,Dann May,Stéphane Vachon,N/A,N/A,N/A
Vegetable Stock,Zong-Ger(蔥哥),N/A,N/A,N/A,N/A
Big Boss,Wolfgang Kramer,Sid Sackson,N/A,N/A,N/A
Waggle Dance,Mike Nudd,N/A,N/A,N/A,N/A
Smash Up: What Were We Thinking?,Paul Peterson,N/A,N/A,N/A,N/A
Kingmaker,Andrew McNeil,Andrew McNeil,Mick Uhl,Mick Uhl,Mick Uhl
MANTIS,Ken Gruhl,Jeremy Posner,N/A,N/A,N/A
Rise & Fall,Christophe Boelinger,N/A,N/A,N/A,N/A
In Front of the Elevators,Saashi,N/A,N/A,N/A,N/A
Fresh Fish,Friedemann Friese,N/A,N/A,N/A,N/A
Trekking the National Parks: Second Edition,Charlie Bink,N/A,N/A,N/A,N/A
Northern Pacific,Amabel Holland,N/A,N/A,N/A,N/A
Famiglia,Friedemann Friese,N/A,N/A,N/A,N/A
Pandemic: Contagion,Carey Grayson,N/A,N/A,N/A,N/A
Dungeon Drop,Scott R. Smith,N/A,N/A,N/A,N/A
