Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Warhammer Age of Sigmar: The Rise & Fall of Anvalor,Rustan Håkansson,N/A,N/A,N/A,N/A
Remolacha,Paula Fernández Salgado,Juan Antonio Campos Hoyos,Alberto Sánchez Venegas,N/A,N/A
Scottish Corridor: Lion Rampant,Ray Tapio,N/A,N/A,N/A,N/A
Xibalba,André Schillo,N/A,N/A,N/A,N/A
"The Battle of Adobe Walls, November 25, 1864",Michael Taylor (I),N/A,N/A,N/A,N/A
¡Desplumados!,Sergio Ortiz,N/A,N/A,N/A,N/A
Archaeologia,Olivier Laffont,N/A,N/A,N/A,N/A
Schlag den Raab: Das Spiel,Max Kirps,N/A,N/A,N/A,N/A
"Gallipoli, 1915: Churchill's Greatest Gamble",Geoffrey Phipps,N/A,N/A,N/A,N/A
Apples to Apples: British Isles Edition,David Westnedge,N/A,N/A,N/A,N/A
Sleeping Queens 2: The Rescue!,Miranda Evarts,N/A,N/A,N/A,N/A
Wreck and Ruin,Mark McKinnon (II),N/A,N/A,N/A,N/A
Nobody is Perfect: 20th Anniversary Edition,Bertram Kaes,N/A,N/A,N/A,N/A
The Red Dragon Inn: Gambling? I'm In!,Cliff Bohm,Jeff Morrow,Sam Waller,N/A,N/A
1930: The Golden Age of Airlines,Alex Sorbello,N/A,N/A,N/A,N/A
Bridges to Nowhere,Caitlyn Brynn Greene,John Olson,N/A,N/A,N/A
Doughnut Drive-Thru,Ikaga-Ya,N/A,N/A,N/A,N/A
Under the Southern Cross: The South American Republics in the Age of the Fighting Sail,Mike Nagel,Steve Paul,N/A,N/A,N/A
Waterloo 1815: Napoleon's Last Battle,Jose Antonio Luengo,N/A,N/A,N/A,N/A
Tornado Splash,Moyuki Adisawa (アヂサワモユキ),N/A,N/A,N/A,N/A
Ex Libris,Sara Finch,Leslie Scott,N/A,N/A,N/A
"Embrace an Angry Wind: The Battles of Spring Hill & Franklin, 29-30 November 1864",Dean Essig,N/A,N/A,N/A,N/A
Enclave: Zakon Krańca Świata,Krzysztof Wolicki,N/A,N/A,N/A,N/A
AVíO,Ron Gonzalo García,N/A,N/A,N/A,N/A
Coloretto Amazonas,Michael Schacht,N/A,N/A,N/A,N/A
Circle the Wagons: Second Shot,Steven Aramini,Danny Devine,Paul Kluka,N/A,N/A
Vive L'Empereur!,Hermann Luttmann,N/A,N/A,N/A,N/A
Temple Raider,Caroline Klimek,Mike Mullins,Luke Peterschmidt,Erich Weidetz,N/A
Dwarf King's Hold: Dead Rising,Jake Thornton,N/A,N/A,N/A,N/A
Honeycombs,Dave Clarke (IV),N/A,N/A,N/A,N/A
Cards Christians Like,N/A,N/A,N/A,N/A,N/A
Here Lies,Jasper Beatrix,Jakob Maier,Bobby West,N/A,N/A
Hansel & Gretel,Krzysztof Jurzysta,N/A,N/A,N/A,N/A
Suspects: The MacGuffin Affair,Sebastien Duverger Nedellec,Paul Halter,Guillaume Montiage,N/A,N/A
Greentown,Günter Cornett,Michael Uhlemann,N/A,N/A,N/A
Traveller Customizable Card Game: Two Player Starter Set,Ian Lee,Jeff Yin,N/A,N/A,N/A
Sans Alliés,Geoffrey Greer,N/A,N/A,N/A,N/A
Tall Tales,Rand.,N/A,N/A,N/A,N/A
The Lord of the Rings: The Fellowship of the Ring – Battle in Balin's Tomb,N/A,N/A,N/A,N/A,N/A
Disney Return of the Headless Horseman Game,Prospero Hall,Peter Lee,N/A,N/A,N/A
Winner Winner Chicken Dinner,Chad Elkins,N/A,N/A,N/A,N/A
Landslide,(Uncredited),N/A,N/A,N/A,N/A
Tooth & Nail: Factions,John Clowdus,N/A,N/A,N/A,N/A
Cold Case: A Pinch of Murder,Jim Symonds,N/A,N/A,N/A,N/A
Lost Empires: War for the New Sun,Brad Pye,N/A,N/A,N/A,N/A
Black Dragon's Guild,Angelo Minestrini,Zemilio,N/A,N/A,N/A
Daring Dustbunnies,Andy Hopwood,N/A,N/A,N/A,N/A
Samurai & Katana,Pascal Bernard,N/A,N/A,N/A,N/A
Look!,Haim Shafir,N/A,N/A,N/A,N/A
Arbos Apfel,Martin Arnold,Armin Müller,N/A,N/A,N/A
Poitiers 1356 et Formigny 1450,Frédéric Bey,N/A,N/A,N/A,N/A
Hordes Primal Mk III,Jason Soles,Matt Wilson (I),N/A,N/A,N/A
Vikings: Raid & Conquer,Derek Hodgins,Dave Phelps,Jonathan Thwaites,N/A,N/A
Migration,Joe Cannon,N/A,N/A,N/A,N/A
LOOP,Takashi Saito,N/A,N/A,N/A,N/A
The Seven Days Battles,Grant Wylie,Mark Wylie,N/A,N/A,N/A
PARKS Memories: Coast to Coast,Kyle Key,N/A,N/A,N/A,N/A
Mr. Face,Jun Sasaki,N/A,N/A,N/A,N/A
CardFight!! Vanguard,Satoshi Nakamura,N/A,N/A,N/A,N/A
Tea Time,Emanuele Ornella,N/A,N/A,N/A,N/A
