Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Word Heist,Nyles Breecher,Patrick Lindsay,Jordan Sorenson,N/A,N/A
Alfredo's Food Fight,Brian Weinstock,N/A,N/A,N/A,N/A
Kyū,Michael Palm,Lukas Zach,N/A,N/A,N/A
Sneaky Cards,Cody Borst,N/A,N/A,N/A,N/A
1877: Venezuela,Toby Mao,Scott Petersen,N/A,N/A,N/A
Kalua,Carlos Moreno Serrano,N/A,N/A,N/A,N/A
Stubborn Mules,Hartmut Kommerell,N/A,N/A,N/A,N/A
Pawn Stop,Arvid Klaverstijn,N/A,N/A,N/A,N/A
"The Fast Carriers: Air-Sea Operations, 1941-77",Jim Dunnigan,N/A,N/A,N/A,N/A
Endurance: The Game – 24h Le Mans,Didier Dincher,N/A,N/A,N/A,N/A
Invisible,Norbert Kiss,N/A,N/A,N/A,N/A
The major four of Heizei,Kenichi Tanabe,N/A,N/A,N/A,N/A
