Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Menu Masters,N/A,N/A,N/A,N/A,N/A
Kings Progress,Matthias Catrein,N/A,N/A,N/A,N/A
The Blob that Ate the City,N/A,N/A,N/A,N/A,N/A
18CLE,Richard McGuire,N/A,N/A,N/A,N/A
Aeronautica Imperialis,N/A,N/A,N/A,N/A,N/A
DeathBot Derby,James Groeling,N/A,N/A,N/A,N/A
The Gig,Dann May,Lewis Shaw,Robb Smigielski,N/A,N/A
Alhambra: Roll & Write,Patricia Limberger,N/A,N/A,N/A,N/A
Trickerion: Legends of Illusion – Kickstarter Exclusive Legend Box,Villő Farkas,László Fejes,N/A,N/A,N/A
Château,Luis R. Blanco,N/A,N/A,N/A,N/A
Warsaw 1920: Lenin's Failed Conquest of Europe,Yasushi Nakaguro,N/A,N/A,N/A,N/A
Dan and Phil's Truth Bombs,N/A,N/A,N/A,N/A,N/A
Brain Freeze,Ben Nelesen,N/A,N/A,N/A,N/A
Władca Areny,Przemysław Baraniak,Jarosław Marcinek,Michał Migacz,Mateusz Rasiński,N/A
Electronic Stratego,N/A,N/A,N/A,N/A,N/A
"""Tarleton's Quarter!""",Craig Grando,N/A,N/A,N/A,N/A
Régents,Stéphane Poinsot,N/A,N/A,N/A,N/A
The Fields of Normandy 2: A Solitaire Wargame,N/A,N/A,N/A,N/A,N/A
Sideshow Swap,Phillip James (II),N/A,N/A,N/A,N/A
Beppo der Bock,Vincent Calas,designers_contor,Fiore GmbH,N/A,N/A
Urbify,Jesús Gutiérrez Llorente,N/A,N/A,N/A,N/A
