Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
The Search for Lost Species,Anh Le Art,N/A,N/A,N/A,N/A
18CZ,"Leonhard ""Lonny"" Orgler",Petr Štich,N/A,N/A,N/A
Ascension Tactics: Miniatures Deckbuilding Game,N/A,N/A,N/A,N/A,N/A
Eila and Something Shiny,Roxy Dai,N/A,N/A,N/A,N/A
Sobek,Mathieu Beaulieu,N/A,N/A,N/A,N/A
G.I. JOE Deck-Building Game,Robert Atkins,N/A,N/A,N/A,N/A
Oros,Brandt Brinkerhoff,N/A,N/A,N/A,N/A
Ceylon,Laura Bevon,David Prieto,N/A,N/A,N/A
Twixt,(Uncredited),N/A,N/A,N/A,N/A
Avenue,Gjermund Bohne,N/A,N/A,N/A,N/A
Resurgence,Oleg Volodin,N/A,N/A,N/A,N/A
Company of Heroes,N/A,N/A,N/A,N/A,N/A
Overbooked,Gyom,Roman Kucharski,Sandy Solihin,N/A,N/A
Dungeons & Dragons: Conquest of Nerath Board Game,Wayne England,Adam Gillespie,William O'Connor,N/A,N/A
Mercado de Lisboa,Pedro Soto,N/A,N/A,N/A,N/A
Flying Colors,Rodger B. MacGowan,Mike Nagel,Mark Simonitch,N/A,N/A
Würfel Bohnanza,Björn Pertoft,N/A,N/A,N/A,N/A
Tybor the Builder,Klemens Franz,N/A,N/A,N/A,N/A
Successors (Fourth Edition),Grzegorz Bakera,Bartek Jędrzejewski,Łukasz Strupiechowski,Rafał Zalewski,N/A
P.I.,Steve Noon,N/A,N/A,N/A,N/A
Zug um Zug: Deutschland,Cyrille Daujean,Julien Delval,N/A,N/A,N/A
Zombie Dice,Alex Fernandez (I),N/A,N/A,N/A,N/A
Risk: The Lord of the Rings Trilogy Edition,N/A,N/A,N/A,N/A,N/A
Kreta,Wanjin Gill,Jiyeon Lee,Rotraud Meiler,N/A,N/A
Exit: The Game – The Enchanted Forest,Martin Hoffmann,Michael Menzel,N/A,N/A,N/A
Hamburg,Christian Fiore,Fiore GmbH,N/A,N/A,N/A
Mountains of Madness,Miguel Coimbra,Rob Daviau,N/A,N/A,N/A
Circadians: Chaos Order,Sam Phillips,N/A,N/A,N/A,N/A
Kōhaku,Danny Devine,N/A,N/A,N/A,N/A
Volfyirion,Travis Anderson,N/A,N/A,N/A,N/A
Doppelkopf,Christian Fiore,Klemens Franz,N/A,N/A,N/A
Constantinopolis,Antonio Dessi,N/A,N/A,N/A,N/A
Verräter,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Mystery Express,Cyrille Daujean,Julien Delval,N/A,N/A,N/A
Relic Runners,Cyrille Daujean,Julien Delval,N/A,N/A,N/A
Big Trouble in Little China: The Game,Henning Ludvigsen,Boris Polonsky,N/A,N/A,N/A
A la carte,Jochen Eeuwyk,Michael Präpasser,Christof Tisch,N/A,N/A
Monopoly Deal Card Game,N/A,N/A,N/A,N/A,N/A
Gang of Four,Franck Achard,Cyrille Daujean,N/A,N/A,N/A
The End of the Triumvirate,Andrea Boekhoff,N/A,N/A,N/A,N/A
Legendary Encounters: The X-Files Deck Building Game,N/A,N/A,N/A,N/A,N/A
The Game: Extreme,Oliver Freudenreich,N/A,N/A,N/A,N/A
Cosmic Encounter,Gerald O'Malley,N/A,N/A,N/A,N/A
Fiesta de los Muertos,Margo Renard,Michel Verdú,N/A,N/A,N/A
TurfMaster,Stefan Niehues,Peter Röseler,N/A,N/A,N/A
Don't Mess with Cthulhu,David Arenas,Biboun,Vincent Dutrait,Kotaro Kawa (川孝太郎),Brandt Peters
Hamlet: The Village Building Game,Yusuf Artun,N/A,N/A,N/A,N/A
Zulus on the Ramparts!: The Battle of Rorke's Drift – Second Edition,Tim Allen,Alan Emrich,N/A,N/A,N/A
Rocketmen,Jakub Fajtanowski,Bartek Jędrzejewski,Miłosz Wojtasik,N/A,N/A
The River,Andrew Bosley,N/A,N/A,N/A,N/A
Epic Card Game,Apsara,Jaan van Eeden,Sarah McCulloch,Antonis Papantoniou,L. Sean
Waggle Dance,Mateusz Szulik,N/A,N/A,N/A,N/A
Lift Off,Kreativbunker,Nache Ramos,Andreas Resch,N/A,N/A
Onward to Venus,Greg Broadmore,Peter Dennis,N/A,N/A,N/A
Basari,John Kovalic,Lüders & Baran,Stefan Theurer,N/A,N/A
