Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Armchair Cricket,N/A,N/A,N/A,N/A,N/A
Heredity,Florian de Gesincourt,Aurelien Delauzun,Tania Sanchez-Fortun,N/A,N/A
Ulti,N/A,N/A,N/A,N/A,N/A
Mint Condition Comics,Max Prentis,N/A,N/A,N/A,N/A
Union vs. Central,Dieter Danziger,N/A,N/A,N/A,N/A
Attack of the 50 Foot Colossi!,Tim Allen,N/A,N/A,N/A,N/A
Around the World in 80 Days,Klaus Bürgle,Th. A. Weiss,N/A,N/A,N/A
New York 1776,Sean Cooke,N/A,N/A,N/A,N/A
DC Comics Dice Masters: Justice Campaign Box,N/A,N/A,N/A,N/A,N/A
Outburst Remix!,N/A,N/A,N/A,N/A,N/A
Napoleon at the Crossroads,Knut Grünitz,Mark Simonitch,N/A,N/A,N/A
Pirates vs. Dinosaurs,Josh Cappel,N/A,N/A,N/A,N/A
King's Kilt,Tomasz Larek,N/A,N/A,N/A,N/A
Valiant Wars,Yami11arts,N/A,N/A,N/A,N/A
Aurelian: Restorer of the World,Amabel Holland,Ania B. Ziolkowska,N/A,N/A,N/A
DC Deck-Building Game: Rivals – The Flash vs The Reverse-Flash,N/A,N/A,N/A,N/A,N/A
Healing Blade: Defenders of Soma,N/A,N/A,N/A,N/A,N/A
Warhammer: The Game of Fantasy Battles (5th Edition),Wayne England,David Gallagher,Mark Gibbons,Geoff Taylor,N/A
Shadowstar Corsairs,Ryan Wolfe,N/A,N/A,N/A,N/A
Sidibaba,David Revoy,N/A,N/A,N/A,N/A
Nautilus,Yuio,N/A,N/A,N/A,N/A
Dance Card!,Leda Chung,Ellie Jang,Steven Tu,N/A,N/A
Arkham Noir: Collector Case #1 – The Real Leeds,Yves Tourigny,N/A,N/A,N/A,N/A
Star Wars: Trading Card Game,Rick Achberger,Sean Glenn,N/A,N/A,N/A
Moeraki: Kemu,Florian Buchner,N/A,N/A,N/A,N/A
Nexum Galaxy,Paco Arenas,Matias Cazorla,N/A,N/A,N/A
Scream: The Game,N/A,N/A,N/A,N/A,N/A
Innovation Ultimate,Alanna Cervenak,Sarah Farooqi,Robert Simmons,N/A,N/A
Osmanli Harbi: The Ottoman Fronts – 1914 to 1918,N/A,N/A,N/A,N/A,N/A
