Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Bunny Kingdom,Paul Mafayon,N/A,N/A,N/A,N/A
Awkward Guests: The Walton Case,Samuel Gonzalo García,Laura Medina Solera,N/A,N/A,N/A
Exit: The Game – The Abandoned Cabin,Silvia Christoph,Michaela Kienle,Sensit Communication GmbH,Franz Vohwinkel,N/A
Destinies,Karolina Jędrzejak,Mateusz Komada,Katarzyna Kosobucka,Magdalena Leszczyńska,N/A
Burgle Bros.,Virginia Critchfield,Ryan Goldsberry,Heiko Günther,N/A,N/A
The King Is Dead: Second Edition,Benoit Billion,Peer Sylvester,N/A,N/A,N/A
Skull King,David Bock,Eckhard Freytag,Apryl Stott,N/A,N/A
So Clover!,N/A,N/A,N/A,N/A,N/A
Antiquity,Ynze Moedt,N/A,N/A,N/A,N/A
Dead of Winter: The Long Night,Joshua Panelo,David Richards,Fernanda Suárez,Peter Wocken,N/A
Above and Below,Ryan Laukat,N/A,N/A,N/A,N/A
Small World,Miguel Coimbra,Cyrille Daujean,N/A,N/A,N/A
Arboretum,Philippe Guérin,Chris Quilliams,Beth Sobel,N/A,N/A
Bonfire,Dennis Lohausen,N/A,N/A,N/A,N/A
Nusfjord,Patrick Soeder,N/A,N/A,N/A,N/A
Chinatown,Mathieu Leyssenne,Franz Vohwinkel,N/A,N/A,N/A
Merchants & Marauders,Ben Nelson,Chris Quilliams,N/A,N/A,N/A
Neuroshima Hex! 3.0,Mateusz Bielski,Piotr Cieśliński,Piotr Foksowicz,Jakub Jabłoński,N/A
Tekhenu: Obelisk of the Sun,Michał Długaj,Jakub Fajtanowski,Zbigniew Umgelter,Aleksander Zawada,N/A
BattleLore: Second Edition,Henning Ludvigsen,N/A,N/A,N/A,N/A
Dungeon Lords,David Cochard,N/A,N/A,N/A,N/A
Cloudspire,Jared Blando,Melonie Lavely,Anthony LeTourneau,N/A,N/A
Lords of Hellas,Piotr Gacek,N/A,N/A,N/A,N/A
Mission: Red Planet (Second Edition),Andrew Bosley,Samuel R. Shimota,Alyn Spiller,N/A,N/A
Sid Meier's Civilization: The Board Game,Henning Ludvigsen,N/A,N/A,N/A,N/A
Bärenpark,Klemens Franz,N/A,N/A,N/A,N/A
Letters from Whitechapel,Gianluca Santopietro,N/A,N/A,N/A,N/A
John Company: Second Edition,Jan Lipiński,Amita Pai,N/A,N/A,N/A
Innovation,Alanna Cervenak,Carl Chudyk,Cara Judd,Robin Olausson,N/A
Dixit,Marie Cardouat,N/A,N/A,N/A,N/A
Imperium: Classics,Mihajlo Dimitrievski,N/A,N/A,N/A,N/A
Turing Machine,Sébastien Bizos,N/A,N/A,N/A,N/A
Great Western Trail: New Zealand,Chris Quilliams,N/A,N/A,N/A,N/A
Gizmos,Hannah Cardoso,Júlia Ferrari,Giovanna BC Guimarães,Mathieu Harlaut,Saeed Jalabi
Raiders of Scythia,Sam Phillips,N/A,N/A,N/A,N/A
Love Letter,Andrew Bosley,Samuel R. Shimota,N/A,N/A,N/A
Harry Potter: Hogwarts Battle,Joe Van Wetering,N/A,N/A,N/A,N/A
Cat in the Box: Deluxe Edition,Osamu Inoue (井上磨),N/A,N/A,N/A,N/A
Mysterium,Igor Burlakov,Xavier Collette,Oleksandr Nevskiy,Oleg Sidorenko,N/A
Takenoko,Nicolas Fructus,Picksel,Yuio,N/A,N/A
Flamecraft,Sandara Tang,N/A,N/A,N/A,N/A
Hannibal: Rome vs. Carthage,Joe Amoral,Mike Doyle (I),Rick Gondeck,Paweł Kurowski,N/A
Ginkgopolis,Gaël Lannurien,N/A,N/A,N/A,N/A
Star Wars: Armada,Ben Zweifel,N/A,N/A,N/A,N/A
Ghost Stories,Pierô,N/A,N/A,N/A,N/A
Agricola: All Creatures Big and Small,Klemens Franz,N/A,N/A,N/A,N/A
51st State: Master Set,Grzegorz Bobrowski,N/A,N/A,N/A,N/A
The Resistance,Luis Francisco,Luis Franco,Piotr Haraszczak,Jihoon Jang,N/A
Furnace,Sergey Dulin,Marta Ivanova,Ilya Konovalov,Vadim Poluboyarov,N/A
Altiplano,Klemens Franz,N/A,N/A,N/A,N/A
San Juan,Franz Vohwinkel,N/A,N/A,N/A,N/A
Project L,Jaroslav Jurica,Marek Loskot,Pavel Richter,N/A,N/A
Newton,Klemens Franz,N/A,N/A,N/A,N/A
Blood Bowl: Team Manager – The Card Game,Erfian Asafat,Daren Bader,Dimitri Bielak,Yoann Boissonnet,N/A
Mage Wars Arena,Drew Baker,Tiziano Baracchi,Claire Beard,Leonardo Borazio,N/A
Carpe Diem,Lalanda Hruschka,N/A,N/A,N/A,N/A
Summoner Wars (Second Edition),Martin Abel,Madison D. Johnson,N/A,N/A,N/A
Abyss,Xavier Collette,N/A,N/A,N/A,N/A
Notre Dame,Harald Lieske,N/A,N/A,N/A,N/A
The Pillars of the Earth,Michael Menzel,Anke Pohl,Thilo Rick,N/A,N/A
Sky Team,Eric Hibbeler,Adrien Rives,N/A,N/A,N/A
Fall of Rome,Atha Kanaani,Olly Lawson,Antonio Maínez,N/A,N/A
Gùgōng,Andreas Resch,N/A,N/A,N/A,N/A
At the Gates of Loyang,Klemens Franz,Scott Hartman,N/A,N/A,N/A
