Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
13: The Colonies in Revolt,Doug Chaffee,Dave LaForce,N/A,N/A,N/A
Rogers' Rangers: America's First Commandos,Nadir Elfarra,N/A,N/A,N/A,N/A
Die Zukunft von Camelot,Olga Cress,N/A,N/A,N/A,N/A
Berrymandering,N/A,N/A,N/A,N/A,N/A
Keep Cool,Christof Tisch,N/A,N/A,N/A,N/A
My Own Toy Shop,Eugenia Smolenceva,N/A,N/A,N/A,N/A
Kensington,Kinetic,N/A,N/A,N/A,N/A
AmuseAmaze,N/A,N/A,N/A,N/A,N/A
Giftbringer,Krzysztof Piasek,N/A,N/A,N/A,N/A
Scallywags,Chevee Dodd,Gary Locke,N/A,N/A,N/A
Yummy World: Party at Picnic Palace,N/A,N/A,N/A,N/A,N/A
Matanga!,Kawasaki Mina,わと (wato),N/A,N/A,N/A
Feralis: Obscure Land,Pietro Bastas,Davide De Bellis,Gaia Degl'Innocenti,Giovanni Lazzari,Giovanni Panarello
Kanaloa,Fiore GmbH,N/A,N/A,N/A,N/A
Monkey Around: The Wiggle & Giggle Game,Deborah van de Leijgraaf,N/A,N/A,N/A,N/A
"The Greek Civil War, 1947-49",Joe Youst,N/A,N/A,N/A,N/A
Mat Goceng,Rezza Rainaldy,N/A,N/A,N/A,N/A
Gangsta!,Fred Navez,N/A,N/A,N/A,N/A
Metropoli,Chiara Vercesi,N/A,N/A,N/A,N/A
Dr. McNinja's Legendary Showdown,Christopher Hastings,N/A,N/A,N/A,N/A
Subbuteo Cricket,N/A,N/A,N/A,N/A,N/A
Hanna Honeybee,Annika Sauerborn,N/A,N/A,N/A,N/A
