Title,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5
Arkham Horror,Tom Sullivan,N/A,N/A,N/A,N/A
Topito,Marie Cardouat,N/A,N/A,N/A,N/A
Napoleon at Leipzig,Rick Barber,Larry Catalano,Louis Dumoulin,Charles Kibler,N/A
KuZOOkA,Bartłomiej Kordowski,N/A,N/A,N/A,N/A
The Quest Kids,Apolline Etienne,N/A,N/A,N/A,N/A
Human Punishment: The Beginning,Tithi Luadthong,Eddie Mendoza,Karsten Schulmann,Sandra Süsser,N/A
Comanauts,Tregis,Jimmy Xia,N/A,N/A,N/A
Baptism By Fire: The Battle of Kasserine,Nicolás Eskubi,Dean Essig,N/A,N/A,N/A
The Big Idea,Damon S. Brown,N/A,N/A,N/A,N/A
The Fires of Midway,N/A,N/A,N/A,N/A,N/A
Formule Dé,Bernard Bittler,N/A,N/A,N/A,N/A
Winter,Meeple Foundry,Carlos Ureta,N/A,N/A,N/A
Ardennes,Dean Essig,N/A,N/A,N/A,N/A
"Red Storm: The Air War Over Central Germany, 1987",Dariusz Buraczewski,Antonis Karidis,Charles Kibler,Rodger B. MacGowan,Mark Simonitch
Tanks: Panther vs Sherman,Sean Goodison,N/A,N/A,N/A,N/A
The Hobbit: An Unexpected Journey Deck-Building Game,N/A,N/A,N/A,N/A,N/A
The Big Taboo,N/A,N/A,N/A,N/A,N/A
Where Eagles Dare: The Battle for Hell's Highway,Nicolás Eskubi,Steve Paschal,N/A,N/A,N/A
Saint Seiya: Deckbuilding,N/A,N/A,N/A,N/A,N/A
We Must Tell the Emperor,Tim Allen,N/A,N/A,N/A,N/A
Pixel Tactics 4,Fábio Fontes,N/A,N/A,N/A,N/A
HUE,Chris Handy (I),N/A,N/A,N/A,N/A
Vinyl,James Churchill,Jon Merchant,Tristam Rossin,Jason Washburn,N/A
Groves,Michael Cofer,Nolan Nasser,Jeff Wallace,N/A,N/A
Curios,Carl Frank,N/A,N/A,N/A,N/A
Alexandros,N/A,N/A,N/A,N/A,N/A
Far Space Foundry,Adam P. McIver,N/A,N/A,N/A,N/A
Napoleon in Europe,Keith Rocco,N/A,N/A,N/A,N/A
Delve,Scott Hartman,N/A,N/A,N/A,N/A
New York City,Klemens Franz,N/A,N/A,N/A,N/A
Munchkin Bites!,John Kovalic,Domenico Neziti,N/A,N/A,N/A
"Legendary: A Marvel Deck Building Game – Marvel Studios, Phase 1",N/A,N/A,N/A,N/A,N/A
Karuba: The Card Game,Claus Stephan,N/A,N/A,N/A,N/A
Fzzzt!,Tony Boydell,Vicki Dalton,Charlie Paull,N/A,N/A
Siege,Peter Dennis,N/A,N/A,N/A,N/A
Pyramix,Lisa Goldstein,N/A,N/A,N/A,N/A
Krosmaster: Quest,N/A,N/A,N/A,N/A,N/A
Anno Domini: Sex & Crime,Res Brandenberger,N/A,N/A,N/A,N/A
HUND,Heiko Günther,Ronja Hähnlein,N/A,N/A,N/A
Spellcaster,Kerem Beyit,N/A,N/A,N/A,N/A
50 Clues: The Pendulum of the Dead,Jeppe Norsker,N/A,N/A,N/A,N/A
Napoleon against Europe,Christophe Gentil-Perret,François Vander Meulen,N/A,N/A,N/A
Circus Train (Second Edition),Vinh Ha,N/A,N/A,N/A,N/A
Mosby's Raiders: Guerilla Warfare in the Civil War,Ted Koller,James Talbot,N/A,N/A,N/A
One Deck Galaxy,Alanna Cervenak,"Sam ""Crowbar"" Henry",N/A,N/A,N/A
18Scan,N/A,N/A,N/A,N/A,N/A
Dawn of Ulos,Diego Sá,N/A,N/A,N/A,N/A
Mmm!,Andreas Resch,N/A,N/A,N/A,N/A
Jurassic Park: Danger!,N/A,N/A,N/A,N/A,N/A
Unanimo Party,Olivier Fagnère,N/A,N/A,N/A,N/A
Robo Rally,Conçalo Lopes,N/A,N/A,N/A,N/A
A Most Fearful Sacrifice: The Three Days of Gettysburg,Rick Barber,José Ramón Faura,N/A,N/A,N/A
Pikoko,Reinis Pētersons,N/A,N/A,N/A,N/A
Nemo's War,Tim Allen,N/A,N/A,N/A,N/A
Gobbit,Michel Verdú,N/A,N/A,N/A,N/A
Cult: Choose Your God Wisely,Anton Kvasovarov,N/A,N/A,N/A,N/A
Council of Blackthorn,Stephanie M. Brown,Chris Casciano,Rhys Griffiths,Tomas Honz,N/A
Twin Tin Bots,Kwanchai Moriya,N/A,N/A,N/A,N/A
Solar Draft,Katie Welch,N/A,N/A,N/A,N/A
Clash of Giants II: 1st Ypres & Galicia 1914,Rodger B. MacGowan,Leland Myrick,Mark Simonitch,N/A,N/A
"Barbarossa: Army Group Center, 1941 – Second Edition",Steven C. Bradford,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
Cinco Linko,Ben Drummond,Zoe Lee,N/A,N/A,N/A
Satori,Edu Valls,N/A,N/A,N/A,N/A
The Lady and the Tiger,Tania Walker,N/A,N/A,N/A,N/A
CIV: Carta Impera Victoria,Christopher Matt,Ian Parovel,N/A,N/A,N/A
La Stanza,Luka Arh,Loïc Billiau,Sébastien Caiveau,José van den Helder,N/A
Koi-Koi,N/A,N/A,N/A,N/A,N/A
Game of Thrones: The Card Game,N/A,N/A,N/A,N/A,N/A
Haste Worte?,Kinetic,Georg von Westphalen,Atelier Wilinski,N/A,N/A
The Hunt,Albert Monteys,N/A,N/A,N/A,N/A
Battleground: Crossbows & Catapults,Mike Rayhawk,N/A,N/A,N/A,N/A
5th Fleet: Modern Naval Combat in the Indian Ocean,Ted Koller,N/A,N/A,N/A,N/A
Clash of Monarchs,Rodger B. MacGowan,Mark Mahaffey,Mark Simonitch,N/A,N/A
Call to Glory,Drew Baker,N/A,N/A,N/A,N/A
Atlantic Storm,Mark Forrer,Tyson Milbert,Kurt Miller,Dave Shaw (II),N/A
Drive,Damon S. Brown,Oliver Freudenreich,Atelier Wilinski,N/A,N/A
DC Deck-Building Game: Rebirth,N/A,N/A,N/A,N/A,N/A
Starship Merchants,David J. Coffey,Zac Pensol,Chris Quilliams,N/A,N/A
UND1C1,Marco Paradiso,N/A,N/A,N/A,N/A
It Never Snows,N/A,N/A,N/A,N/A,N/A
Tipperary,Ari Oliver,Klemens Franz,N/A,N/A,N/A
Deadzone,Roberto Cirillo,Heath Foley,David Kidd,Jonas Springborg,N/A
Lanzerath Ridge,Nils Johansson,N/A,N/A,N/A,N/A
Dungeon Pages: Core Set,Delapouite,Vittoria Pompolani,Thomas Tamblyn,N/A,N/A
Kraków 1325 AD,Melchior van Rijn,N/A,N/A,N/A,N/A
Chronicles of Frost,Enggar Adirasa,Agnieszka Kopera,N/A,N/A,N/A
"3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans",Charles Kibler,N/A,N/A,N/A,N/A
Epic Spell Wars of the Battle Wizards: Annihilageddon Deck-Building Game,RS Bixby,Nick Edwards,N/A,N/A,N/A
Canyon,Franz Vohwinkel,N/A,N/A,N/A,N/A
Journey to the Center of the Earth,Franz Vohwinkel,N/A,N/A,N/A,N/A
Urbino,Ludwig Gerhards,N/A,N/A,N/A,N/A
Dairyman,Chih-Fan Chen,Katie Welch,N/A,N/A,N/A
Guild Ball: Kick Off!,Doug Telford,N/A,N/A,N/A,N/A
Dungeon Dice,Cam Kendell,N/A,N/A,N/A,N/A
Groo: The Game,Sergio Aragonés,N/A,N/A,N/A,N/A
Hocus,JJ Ariosa,Adam P. McIver,Tiffany Turrill,N/A,N/A
Arquebus: Men of Iron Volume IV – The Battles for Northern Italy 1495-1544,Charles Kibler,Mike Lemick,Rodger B. MacGowan,N/A,N/A
Psycho Raiders,Commode Ministrels in Bullface,Charlie Fogel,Joseph Lunders,Manifester,N/A
Santa's Workshop,Lance T. Miller,N/A,N/A,N/A,N/A
Marvel Fluxx,N/A,N/A,N/A,N/A,N/A
U-Boat Leader,Val Nunez,N/A,N/A,N/A,N/A
Sherman Leader,N/A,N/A,N/A,N/A,N/A
Oaxaca: Crafts of a Culture,Derek Bacon,Ben Haskett,Mark Major,N/A,N/A
Aleph Null,Alex Lee,N/A,N/A,N/A,N/A
Noobs in Space,Fiore GmbH,N/A,N/A,N/A,N/A
Chartered: The Golden Age,Henkjan Hoogendoorn,N/A,N/A,N/A,N/A
"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815",Jeff Easley,Ivor M. Janci,Redmond A. Simonsen,N/A,N/A
Monty's Gamble: Market Garden,Nicolás Eskubi,Kurt Miller,Joe Youst,N/A,N/A
Scharfe Schoten,Victor Boden,N/A,N/A,N/A,N/A
ESSEN The Game: SPIEL'13,Cyrille Breuil,N/A,N/A,N/A,N/A
Colonialism,Harald Lieske,N/A,N/A,N/A,N/A
Say Bye to the Villains,Noboru Sugiura,N/A,N/A,N/A,N/A
Napoleon 1807,Nicolas Treil,N/A,N/A,N/A,N/A
Smiths of Winterforge,Jamie Noble-Frier,Ian O'Toole,N/A,N/A,N/A
Evil High Priest,N/A,N/A,N/A,N/A,N/A
The Hobbit,John Howe,Michaela Kienle,N/A,N/A,N/A
Warhammer Underworlds: Direchasm,N/A,N/A,N/A,N/A,N/A
Gettysburg,Charles Kibler,Rodger B. MacGowan,N/A,N/A,N/A
CAESAR: The Great Battles of Julius Caesar – The Civil Wars 48-45 B.C.,Rodger B. MacGowan,Mark Simonitch,N/A,N/A,N/A
Pictionary,(Uncredited),N/A,N/A,N/A,N/A
Blue Water Navy: The War at Sea,Stuart Tonge,Bruce Yearian,N/A,N/A,N/A
Hannin Wa Odoru,Tama Nabeno,N/A,N/A,N/A,N/A
Bios: Mesofauna,Madeleine Fjäll,N/A,N/A,N/A,N/A
Holdfast: Russia 1941-42,Sean Cooke,N/A,N/A,N/A,N/A
Beyond Humanity: Colonies,Tomasz Jedruszek,Max Salamonowicz,Pawel 'Bloski' Suski,N/A,N/A
Sole Mio!,Franz Vohwinkel,N/A,N/A,N/A,N/A
Stalingrad: Inferno on the Volga,Emanuele Santandrea,N/A,N/A,N/A,N/A
Europe Divided,Bartek Jędrzejewski,N/A,N/A,N/A,N/A
Pyramido,The Creation Studio,N/A,N/A,N/A,N/A
Tricky Tides,Naomi Ferrall,N/A,N/A,N/A,N/A
Beasty Bar 3: Born to Be Wild,Alexander Jung,N/A,N/A,N/A,N/A
Matcha,TJ Lubrano,N/A,N/A,N/A,N/A
Leaders of Euphoria: Choose a Better Oppressor,Jacqui Davis,Adrienne Ezell,Kristopher Hammes,N/A,N/A
Silver Dagger,Andrey Gordeev,N/A,N/A,N/A,N/A
Shadow Blades,Ross A. Curtis,Daehoon Lee,N/A,N/A,N/A
Can't Stop Express,Sid Sackson,N/A,N/A,N/A,N/A
Port Royal: Unterwegs!,Klemens Franz,N/A,N/A,N/A,N/A
Capital Lux 2: Pocket,Gjermund Bohne,Kwanchai Moriya,N/A,N/A,N/A
Food Truck Champion,Claire Donaldson,N/A,N/A,N/A,N/A
Afrika Korps,Jean Baer,N/A,N/A,N/A,N/A
World Monuments,Patricia Limberger,N/A,N/A,N/A,N/A
Bohn to Be Wild!,Björn Pertoft,N/A,N/A,N/A,N/A
Unexpected Treasures,Harald Lieske,Maren Rache,N/A,N/A,N/A
Conquest & Consequence,Charles Kibler,N/A,N/A,N/A,N/A
Stellar Conquest,Winchell Chung,Frank Kelly Freas,Dale Sheaffer,James Talbot,Brian Wilson
Goblin Vaults,Veronika Fedorova,Rainer Petter,Lucas Ribeiro,Diego Sá,N/A
Martian Fluxx,N/A,N/A,N/A,N/A,N/A
Pantone: The Game,N/A,N/A,N/A,N/A,N/A
The Wars of Marcus Aurelius,Ilya Kudriashov,Gonzalo Santacruz,N/A,N/A,N/A
Drako: Knights & Trolls,Aneta Lewko-Ślęzak,N/A,N/A,N/A,N/A
Familienbande,N/A,N/A,N/A,N/A,N/A
Shadows Over Normandie,Alexandre Bonvalot,Olivier Derouetteau,Alex Oliver,Ian Schofield,Yann and Clem
Chosŏn,Stéphane Gantiez,Ian Parovel,N/A,N/A,N/A
Beneath the Med: Regia Marina at Sea 1940-1943,Rodger B. MacGowan,Ian Wedge,N/A,N/A,N/A
Rebel Princess,Alfredo Cáceres,N/A,N/A,N/A,N/A
Mammoth Hunters,Felix Scheinberger,N/A,N/A,N/A,N/A
Dwarven Smithy,Enggar Adirasa,Leonardo Borazio,Nick Deligaris,Karin Wittig,N/A
Quicksand,Thomas Denmark,Scott Nicely,David Rabbitte,Brian Schomburg,N/A
Cranium: Hoopla,N/A,N/A,N/A,N/A,N/A
Venice,Bartlomiej Roczniak,N/A,N/A,N/A,N/A
The Ironclads: A Tactical Level Game of Naval Combat in the American Civil War 1861-1865,N/A,N/A,N/A,N/A,N/A
Waterloo 1815: Fallen Eagles,Sébastien Brunel,Christophe Gentil-Perret,N/A,N/A,N/A
Mars Attacks: The Miniatures Game,N/A,N/A,N/A,N/A,N/A
Siberia,Klemens Franz,N/A,N/A,N/A,N/A
Crossing Oceans,DavidSchneiderArt,Dominik Mayer,N/A,N/A,N/A
Atlanta Is Ours,Nicolás Eskubi,Charles Kibler,N/A,N/A,N/A
1828,J. C. Lawrence,N/A,N/A,N/A,N/A
DC Deck-Building Game: Confrontations,N/A,N/A,N/A,N/A,N/A
Top Ten 18+,N/A,N/A,N/A,N/A,N/A
Jutland,N/A,N/A,N/A,N/A,N/A
The Swarm,Franz Vohwinkel,N/A,N/A,N/A,N/A
Dungeon Draft,Kez Laczin,John Derek Murphy,Daniel Robinett,N/A,N/A
Mag·Blast (Second Edition),John Goodenough,John Matson,Ben Prenevost,Brian Schomburg,Tyler Walpole
Dobble: Free Demo Version,N/A,N/A,N/A,N/A,N/A
Trax,N/A,N/A,N/A,N/A,N/A
Paco Ŝako,(Uncredited),N/A,N/A,N/A,N/A
The New Science,Heiko Günther,N/A,N/A,N/A,N/A
Senjutsu: Battle For Japan,Imad Awan,Raben White,N/A,N/A,N/A
The Warp,Albert Urmanov,N/A,N/A,N/A,N/A
Truck Off: The Food Truck Frenzy,John Ed de Vera,N/A,N/A,N/A,N/A
Tomb: Cryptmaster,Nate Barnes,Thomas Denmark,Carl Frank,Michael Komarck,N/A
Lost Battles: Forty Battles & Campaigns of the Ancient World,Mark Mahaffey,N/A,N/A,N/A,N/A
Brutal Kingdom,Franz Vohwinkel,N/A,N/A,N/A,N/A
Kreus,Tom Prothière,N/A,N/A,N/A,N/A
Paper Safari,Hami,Kevin Kim,Marcin Minor,Playoff Inc.,Earl Rhym
Amateurs to Arms!,Timothy Schleif,N/A,N/A,N/A,N/A
Pocket Battles: Macedonians vs. Persians,Karim Chakroun,N/A,N/A,N/A,N/A
Bohemian Villages,Klemens Franz,Andrea Kattnig,N/A,N/A,N/A
Pixel Tactics 5,Fábio Fontes,N/A,N/A,N/A,N/A
Gearworks,Sheryl Chieng,Yoma,N/A,N/A,N/A
Epic Spell Wars of the Battle Wizards: Melee at Murdershroom Marsh,RS Bixby,N/A,N/A,N/A,N/A
Kayanak,Anja Dreier-Brückner,Oliver Freudenreich,N/A,N/A,N/A
Legends of Void,N/A,N/A,N/A,N/A,N/A
Knit Wit,Philippe Guérin,N/A,N/A,N/A,N/A
21 Giochi Minuti,Sara Gioria,N/A,N/A,N/A,N/A
Pollen,Beth Sobel,N/A,N/A,N/A,N/A
Mage Knight,James Carter,Brian Dugas,Wayne England,Sandra Garavito,N/A
Tajuto,Maxence Burgel,Damien Colboc,N/A,N/A,N/A
Battles of Napoleon: The Eagle and the Lion,Mike Doyle (I),N/A,N/A,N/A,N/A
Arctic Front: Battle for Norway,"Paul Richard ""Rich"" Banner","William H. Keith, Jr.",N/A,N/A,N/A
Warhammer: Battle For Skull Pass,John Blanche,Alex Boyd,Paul Dainton,David Gallagher,N/A
Urbania,Franz Vohwinkel,N/A,N/A,N/A,N/A
Ka-Ching!,Gary Locke,N/A,N/A,N/A,N/A
Fire in the Library,Katie Khau,Jon Merchant,Beth Sobel,N/A,N/A
Maiden's Quest,Lindsay Archer,N/A,N/A,N/A,N/A
Museum Suspects,Maxime Sarthou,N/A,N/A,N/A,N/A
Quirky Circuits: Penny & Gizmo's Snow Day!,Danalyn Reyes,N/A,N/A,N/A,N/A
Sergeants Miniatures Game: Day of Days,Jeff Billings,Mike Billings,N/A,N/A,N/A
Pearls,Fiore GmbH,Irina Pechenkina,N/A,N/A,N/A
Munchkin X-Men,Casey Sershon,N/A,N/A,N/A,N/A
Sjoelen,N/A,N/A,N/A,N/A,N/A
Bastion,Sergey Dulin,N/A,N/A,N/A,N/A
Cover Your Kingdom,David Bock,Apryl Stott,N/A,N/A,N/A
Da ist der Wurm drin,Carmen Kleinert,Heidemarie Rüttinger,N/A,N/A,N/A
Jupiter Rescue,N/A,N/A,N/A,N/A,N/A
Genesis: Empires and Kingdoms of the Ancient Middle East,Knut Grünitz,Rodger B. MacGowan,N/A,N/A,N/A
Guatemala Café,Matthias Catrein,N/A,N/A,N/A,N/A
Mini Curling Game,N/A,N/A,N/A,N/A,N/A
Keltis: Das Würfelspiel,Martin Hoffmann,Claus Stephan,N/A,N/A,N/A
Antarctica,Dennis Lohausen,N/A,N/A,N/A,N/A
Sky Tango,Johann Rüttinger,N/A,N/A,N/A,N/A
Stellium,Aurélie Guarino,N/A,N/A,N/A,N/A
Bloom Town,Jessica Smith,N/A,N/A,N/A,N/A
Might & Magic Heroes,N/A,N/A,N/A,N/A,N/A
Kraken Attack!,Betowers,N/A,N/A,N/A,N/A
Euphrates & Tigris: Contest of Kings,Doris Matthäus,N/A,N/A,N/A,N/A
Herrlof,Tristam Rossin,N/A,N/A,N/A,N/A
Dynasty League Baseball,Susan Lee,N/A,N/A,N/A,N/A
GOSU 2: Tactics,Bertrand Benoit,Romain Gaschet,Ian Parovel,N/A,N/A
Siege Storm,Mariusz Gandzel,Dagmara Gąska,N/A,N/A,N/A
Harry Potter Trading Card Game,Kevin Dobler,Dave Dorman,Greg Hildebrandt,Tim Hildebrandt,N/A
Too Many Cinderellas,John D-C,Hinami Tsukuda,N/A,N/A,N/A
Valor & Villainy: Lludwik's Labyrinth,James Van Niekerk,N/A,N/A,N/A,N/A
Wie ich die Welt sehe...,Res Brandenberger,N/A,N/A,N/A,N/A
Dread Curse,Lindsey Look,N/A,N/A,N/A,N/A
The Legend of the Cherry Tree that Blossoms Every Ten Years,Tohad,N/A,N/A,N/A,N/A
Tide of Iron: Next Wave,Kurt Miller,N/A,N/A,N/A,N/A
Eruption,Andy Kurzen,Matt Plett,N/A,N/A,N/A
Kogge,Richard van Vugt,N/A,N/A,N/A,N/A
Mistborn: House War,W. T. Arnold,Emanuele Desiati,Michele Giorgi,Anna Kay,N/A
OrcQuest WarPath,Carlos Amaral,Alexander Brick,Antal Kéninger,Loïc Muzy,Daniel Zrom
Crossing the Line: Aachen 1944,Patrick Gebhardt,N/A,N/A,N/A,N/A
Avalon: Big Box,Luis Francisco,Weberson Santiago,N/A,N/A,N/A
Water Lily,Vincent Dutrait,N/A,N/A,N/A,N/A
60 Second City,Rich Stromwall,N/A,N/A,N/A,N/A
War Galley,Mike Lemick,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
"Königsberg: The Soviet Attack on East Prussia, 1945",Joe Youst,N/A,N/A,N/A,N/A
Warlord: Saga of the Storm,Melissa Benson,Jonny Klein,Stephanie Pui-Mun Law,Henning Ludvigsen,N/A
Invaders,Chechu Nieto,N/A,N/A,N/A,N/A
Micro Robots,Christian Fiore,N/A,N/A,N/A,N/A
Wiraqocha,Toshiaki Takayama,Yuio,N/A,N/A,N/A
Dark Darker Darkest,David Ausloos,N/A,N/A,N/A,N/A
For the Crown (Second Edition),Clark Miller,Dan Taylor (II),N/A,N/A,N/A
Lock 'n Load: Heroes of the Blitzkrieg,David Julien,Olivier Revenu,N/A,N/A,N/A
Ascension: Deliverance,Rod Mendez,Aaron Nakahara,Eric Sabee,N/A,N/A
Legendary Forests,Biboun,長谷川 登鯉 (Tori Hasegawa),N/A,N/A,N/A
TIME Stories Revolution: A Midsummer Night,Julien Carette,N/A,N/A,N/A,N/A
Duell,Tobias M. Kunzmann,N/A,N/A,N/A,N/A
Insider Black,Hiroko Izumida,Jun Sasaki,N/A,N/A,N/A
Dampfross,Frank Pfeifer,N/A,N/A,N/A,N/A
Pioneer Rails,Javier González Cava,N/A,N/A,N/A,N/A
Snakesss,Ben Drummond,N/A,N/A,N/A,N/A
Cactus Town,Isaac Murgadella,N/A,N/A,N/A,N/A
The Bears and the Bees,David Bock,Apryl Stott,N/A,N/A,N/A
Malifaux (Third Edition),Nguyen Mai Diem,Thomas Verguet,N/A,N/A,N/A
The Alpha,Andrew Hutchinson,N/A,N/A,N/A,N/A
Whozit?,Stivo,N/A,N/A,N/A,N/A
HexRoller,Christian Fiore,N/A,N/A,N/A,N/A
Pirates of the 7 Seas,Leonid «deburger» Androschuk,Kryvonos Dmitriy,Denis Martynets,Pavel Romanov,N/A
Field of Glory: The Card Game,Peter Dennis,N/A,N/A,N/A,N/A
Let's Summon Demons,Larry Renac,Steven Rhodes,N/A,N/A,N/A
Fugitive (Second Edition),Ryan Goldsberry,N/A,N/A,N/A,N/A
Star Trek: The Dice Game,Carl White,N/A,N/A,N/A,N/A
Schnapsen,N/A,N/A,N/A,N/A,N/A
ArcheOlogic,Pauline Detraz,N/A,N/A,N/A,N/A
12 Chip Trick,Chong,N/A,N/A,N/A,N/A
SHH,N/A,N/A,N/A,N/A,N/A
Dawn of Mankind,Kwanchai Moriya,Katie Welch,N/A,N/A,N/A
Unlock!: Escape Adventures – Doo-Arann Dungeon,Arnaud Demaegd,N/A,N/A,N/A,N/A
Epic PVP: Fantasy,Ralf Berszuck,N/A,N/A,N/A,N/A
King Chocolate,Morgan Dontanville,Ron Magin,N/A,N/A,N/A
Hordes of the Things,N/A,N/A,N/A,N/A,N/A
Welcome To...: Collector's Edition,Christine Alcouffe,Maud Chalmel,Vincent Dutrait,Ryan Goldsberry,N/A
Epic Spell Wars of the Battle Wizards: Annihilageddon 2 – Xtreme Nacho Legends,RS Bixby,N/A,N/A,N/A,N/A
Trendy,Hubert Ronek,U-i (U井),Atelier Wilinski,N/A,N/A
Canal Grande,Jürgen Martens,N/A,N/A,N/A,N/A
Ars Alchimia,Boukun,Aderi Fujioka (フジオカアデリ),Scott Hartman,Iro,N/A
Micro Dojo,David Grigoryan,N/A,N/A,N/A,N/A
Apocrypha Adventure Card Game: Box One – The World,Nate Abell,Daniel Alekow,Jacob Atienza,Jack Baker,N/A
"The Dark Sands: War in North Africa, 1940-42",Charles Kibler,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
Purrrlock Holmes: Furriarty's Trail,Jacqui Davis,N/A,N/A,N/A,N/A
Castle Party,Laurielle,N/A,N/A,N/A,N/A
Ultimate Werewolf,Sanjana Baijnath,N/A,N/A,N/A,N/A
Valor & Victory,Barry W. Doyle,N/A,N/A,N/A,N/A
Magic Rabbit,Jonathan Aucomte,Olivier Derouetteau,N/A,N/A,N/A
Exit: The Game – The Disappearance of Sherlock Holmes,N/A,N/A,N/A,N/A,N/A
Psychic Pizza Deliverers Go to the Ghost Town,Ryo Nyamo,N/A,N/A,N/A,N/A
The Really Nasty Horse Racing Game,N/A,N/A,N/A,N/A,N/A
Blitz! A World in Conflict,Knut Grünitz,Dave LeLacheur,N/A,N/A,N/A
Felinia,Julien Delval,N/A,N/A,N/A,N/A
N.Y. Chase,KniffDesign,Marc Posch,N/A,N/A,N/A
Africa,Franz Vohwinkel,N/A,N/A,N/A,N/A
Resident Evil: The Board Game,N/A,N/A,N/A,N/A,N/A
No Retreat!: The Russian Front 1941-1944,Alan Emrich,N/A,N/A,N/A,N/A
Hanamikoji: Geisha's Road,Maisherly,N/A,N/A,N/A,N/A
Greenville 1989,David Sitbon,N/A,N/A,N/A,N/A
Flotsam Fight,Hiroko Izumida,N/A,N/A,N/A,N/A
Nightfighter,Lee Brimmicombe-Wood,Rodger B. MacGowan,Ian Wedge,N/A,N/A
1714: The Case of the Catalans,Isabel Fernández Sánchez,N/A,N/A,N/A,N/A
M,N/A,N/A,N/A,N/A,N/A
China Rails,Drew Perkett,N/A,N/A,N/A,N/A
Deck Box Dungeons,Jordan Cuffie,N/A,N/A,N/A,N/A
Zen Master,Charlie Bink,Marek Bláha,Lucas Guidetti Perez,N/A,N/A
The Dutch Golden Age,Michael Menzel,N/A,N/A,N/A,N/A
The Big Score,Ryan James,RyanJamesArt,N/A,N/A,N/A
Wander: The Cult of Barnacle Bay,Jose David Lanza Cebrian,Heath Foley,N/A,N/A,N/A
Founding Fathers,Luca Cammisa,Rick Heli,N/A,N/A,N/A
Savage Worlds,Timo Grubing,Björn Lensig,Zeke Sparks,Cheyenne Wright,N/A
18USA,Shawn Fox,Scott Petersen,N/A,N/A,N/A
Quatre Bras 1815: Last Eagles,Rick Barber,Sébastien Brunel,Christophe Gentil-Perret,N/A,N/A
303 Squadron,Piotr Forkasiewicz,Mateusz Michalski,N/A,N/A,N/A
"DAK: The Campaign in North Africa, 1940-1942",David Pentland,N/A,N/A,N/A,N/A
"Hood Strikes North: The Tennessee Campaign, Fall 1864",Nicolás Eskubi,Charles Kibler,Keith Rocco,N/A,N/A
Grimslingers,Stephen Gibson,N/A,N/A,N/A,N/A
Dungeon Time,Fabio Maiorana,Denis Martynets,N/A,N/A,N/A
Submarine,Jean Baer,Joe DeMarco,Bob Haynes,W. Scott Moores,N/A
Clockworker,モリ (mor!),Yustas S,N/A,N/A,N/A
The Very Clever Pipe Game,James Ernest,N/A,N/A,N/A,N/A
Soldiers in Postmen's Uniforms,David Thompson (I),Matt W White,N/A,N/A,N/A
What's He Building in There?,Sean Scott Garrity,James Van Niekerk,N/A,N/A,N/A
B-29 Superfortress,Randy Lein,Brandon Pennington,N/A,N/A,N/A
American Megafauna,Phil Eklund,N/A,N/A,N/A,N/A
Sleeping Gods: Primeval Peril,Ryan Laukat,N/A,N/A,N/A,N/A
Roll & Raid,Jesús Fuentes,N/A,N/A,N/A,N/A
King's Gate,Marko Djurdjević,Tobias Mannewitz,N/A,N/A,N/A
Lee vs. Grant: The Wilderness Campaign of 1864,Rosaria Baldari,Ted Koller,N/A,N/A,N/A
Powerships,Steven Tu,N/A,N/A,N/A,N/A
Kodama Duo,Kwanchai Moriya,N/A,N/A,N/A,N/A
1914: Twilight in the East,Marcus Brown,Rodger B. MacGowan,Michael Resch,Mark Simonitch,N/A
"Exceed: Red Horizon – Reese, Heidi, Nehtali, and Vincent",N/A,N/A,N/A,N/A,N/A
Kakerlakensuppe,Rolf Vogt,N/A,N/A,N/A,N/A
"Interceptor Ace: Daylight Air Defense Over Germany, 1943-44",Knut Grünitz,N/A,N/A,N/A,N/A
Muse: Awakenings,Michael Dashow,Apolline Etienne,Andre Garcia,Emily Hancock,N/A
Hollywood,Sergey Dulin,Ilya Komarov,Uildrim,N/A,N/A
Rumble in the House,Kwanchai Moriya,N/A,N/A,N/A,N/A
Unconscious Mind,Andrew Bosley,Vincent Dutrait,Yoma,N/A,N/A
Penny Arcade: The Game – Rumble in R'lyeh,Mike Krahulik,N/A,N/A,N/A,N/A
FlickFleet,R. H. Aidley,Jackson Pope,N/A,N/A,N/A
Checkpoint Charlie,Joan Guardiet,N/A,N/A,N/A,N/A
"Barbarossa: Kiev to Rostov, 1941",Todd Davis,Rodger B. MacGowan,Mark Simonitch,N/A,N/A
Schoko & Co.,(Uncredited),N/A,N/A,N/A,N/A
Nertz,N/A,N/A,N/A,N/A,N/A
Barbarian Prince,Frank Cirocco,Cynthia Sims Millan,N/A,N/A,N/A
Spies & Lies: A Stratego Story,Roland MacDonald,N/A,N/A,N/A,N/A
50 Clues: White Sleep,Jeppe Norsker,N/A,N/A,N/A,N/A
Make 'n' Break,Kinetic,Henry M. Linder,N/A,N/A,N/A
Traintopia,Jakub Fajtanowski,Zbigniew Umgelter,N/A,N/A,N/A
