Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Off the Rails,Andrew Platt,Stuart Platt,N/A,N/A,N/A
"Pacific Tide: The United States Versus Japan, 1941-45",Gregory M. Smith,N/A,N/A,N/A,N/A
UNO: Show 'Em No Mercy,Nick Hayes,N/A,N/A,N/A,N/A
Warhammer Age of Sigmar: Warcry – Catacombs,N/A,N/A,N/A,N/A,N/A
Chickwood Forest,Matt Loomis,N/A,N/A,N/A,N/A
Entropy,Allen Chang,Alannah Kearney,N/A,N/A,N/A
Battlecars,Gary Chalk,Ian Livingstone,N/A,N/A,N/A
Фототур (Phototour),Oleg Meleshin,Eugene Timashov,Yury Yamshchikov,N/A,N/A
Cave Evil: Warcults,Mat Brinkman,Jochen Hartmann,Nate Hayden,N/A,N/A
Kalimambo,Antonio Scrittore,N/A,N/A,N/A,N/A
Zoff in Buffalo,Christwart Conrad,N/A,N/A,N/A,N/A
Mü & more: Revised Edition,Doris Matthäus,Frank Nestel,N/A,N/A,N/A
Pocket Invaders,Jose D. Flores,N/A,N/A,N/A,N/A
"Typhoon! The Drive on Moscow, 1941",Vance von Borries,N/A,N/A,N/A,N/A
Sutter's Mill: California Gold Rush of 1849,Marco Teubner,N/A,N/A,N/A,N/A
Nocturion,George Skourtis,N/A,N/A,N/A,N/A
DC Deck-Building Game: Rivals – The Flash vs Reverse-Flash,Nathaniel Yamaguchi,N/A,N/A,N/A,N/A
Myth: Dark Frontier,Adam Sadler,Brady Sadler,Kenny Sims,N/A,N/A
Beat the 8 Ball,Frank D. Ventura,N/A,N/A,N/A,N/A
"Red Typhoon: The Soviet Winter Counter-Offensive, 1942",Shigeru Hirano,N/A,N/A,N/A,N/A
Attack!,Glenn Drover,N/A,N/A,N/A,N/A
Dungeons & Dragons Miniatures Game (Second Edition),Rob Heinsoo,Stephen Schubert,N/A,N/A,N/A
Dice Brewing,Filip Głowacz,Ireneusz Huszcza,N/A,N/A,N/A
Save Doctor Lucky,James Ernest,N/A,N/A,N/A,N/A
Landships! Tactical Weapons Innovations 1914-1918,Perry Moore,N/A,N/A,N/A,N/A
Advanced Space Crusade,Simon Forrest,Jervis Johnson,N/A,N/A,N/A
The Great Crisis of Frederick II,Tetsuya Nakamura,N/A,N/A,N/A,N/A
Munchkin Shakespeare Deluxe,Steve Jackson (I),N/A,N/A,N/A,N/A
TOKYO SIDEKICK,Yusuke Emi (江見祐介),N/A,N/A,N/A,N/A
Castle Crush!,Tsai Huei-Chiang,N/A,N/A,N/A,N/A
Kreel Manor: The Dungeon Crawl Card Game,Tristan Hall,N/A,N/A,N/A,N/A
Parks: Roll & Hike,Henry Audubon,Mattox Shuler,N/A,N/A,N/A
Who Should We Eat?,Mike Harrison-Wood,Chris MacLennan,N/A,N/A,N/A
Morocco,Ben Pinchback,Matt Riddle,N/A,N/A,N/A
Vanguard of War,N/A,N/A,N/A,N/A,N/A
Leuthen: Frederick's Greatest Victory,Paul Dangel,N/A,N/A,N/A,N/A
Sonic Roll,Anthony Thorp,N/A,N/A,N/A,N/A
Cartaventura: Caravans,Pierre Buty,Thomas Dupont,N/A,N/A,N/A
Bable,Bart de Jong,N/A,N/A,N/A,N/A
Keydom's Dragons,Richard Breese,N/A,N/A,N/A,N/A
Atlas & Zeus,Bruno Cathala,N/A,N/A,N/A,N/A
Advanced Song of Blades and Heroes,Andrea Sfiligoi,N/A,N/A,N/A,N/A
Gloomy Graves,Jeffrey D. Allers,N/A,N/A,N/A,N/A
Wooolf!!,Bono Light,N/A,N/A,N/A,N/A
The Charge of the 3 Kings: Navas de Tolosa 1212,Carlos Diaz Narvaez,N/A,N/A,N/A,N/A
Phalanxx,Bernd Eisenstein,N/A,N/A,N/A,N/A
Most Wanted,Dominic Crapuchettes,Ken Gruhl,Quentin Weir,N/A,N/A
Abstratus,Auber Bettinelli,Thelma Löbel,Alberto Duvivier Tembo,N/A,N/A
Inspektor Nase,Reinhard Staupe,N/A,N/A,N/A,N/A
Pitch Out,Adrien Charles,N/A,N/A,N/A,N/A
In the Palm of Your Hand,Timothée Decroix,N/A,N/A,N/A,N/A
Funkoverse Strategy Game: Back to the Future 100,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
