Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"Agricola, Master of Britain",Amabel Holland,N/A,N/A,N/A,N/A
Captain's Log,Anastasio Martinez,N/A,N/A,N/A,N/A
Old School Tactical: Volume 1 – Fighting on the Eastern Front 1941/42,Shayne Logan,N/A,N/A,N/A,N/A
Beasty Bar 3: Born to Be Wild,Stefan Kloß,Anna Oppolzer,N/A,N/A,N/A
Birds of a Feather,Teale Fristoe,N/A,N/A,N/A,N/A
Castellan,Beau Beckett,N/A,N/A,N/A,N/A
Worldbreakers: Advent of the Khanate,Elli Amir,N/A,N/A,N/A,N/A
Quixo,Thierry Chapeau,N/A,N/A,N/A,N/A
Speakeasy,Vital Lacerda,N/A,N/A,N/A,N/A
Gettysburg (125th Anniversary Edition),S. Craig Taylor,Rex A. Martin,S. Craig Taylor,N/A,N/A
Basilica,Łukasz M. Pogoda,N/A,N/A,N/A,N/A
Sherlock: 13 Hostages,Martí Lucas Feliu,Josep Izquierdo Sánchez,N/A,N/A,N/A
FlickFleet,Jackson Pope,Paul Willcox,N/A,N/A,N/A
Dracula's Feast,Peter C. Hayward,N/A,N/A,N/A,N/A
Black Spy,Alan R. Moon,N/A,N/A,N/A,N/A
Kings of War,Alessio Cavatore,N/A,N/A,N/A,N/A
Die Dolmengötter,Thomas Odenhoven,N/A,N/A,N/A,N/A
Majolica,Yu Wang,N/A,N/A,N/A,N/A
