Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Canosa,Bob Craig,Ryan Craig,N/A,N/A,N/A
Buen Viaje,(Uncredited),N/A,N/A,N/A,N/A
Nessie's True Identity,Naotaka Shimamoto,N/A,N/A,N/A,N/A
TopSpin,Martin Nedergaard Andersen,N/A,N/A,N/A,N/A
Say When!,(Uncredited),N/A,N/A,N/A,N/A
The Game of Life: Goals,Hasbro Studios,N/A,N/A,N/A,N/A
Garten-Zwerge e.V.,Roman Mathar,N/A,N/A,N/A,N/A
Piri Piri Summoners,Louis Hsu,Emio Poon,N/A,N/A,N/A
Mystical Seeds,Chang Yu Di,Wang Liang,Ku Chun Wei,N/A,N/A
Red Baron,Jim Hind,N/A,N/A,N/A,N/A
Boggle Bowl,Charles Phillips,N/A,N/A,N/A,N/A
Rapid City,Fred Boulle,N/A,N/A,N/A,N/A
NBA All Star: Officially Licensed Board Game,Alfredo Genovese,N/A,N/A,N/A,N/A
History of War: Pacific Edition,Martin Redlin,N/A,N/A,N/A,N/A
Auweier,Henning Poehl,N/A,N/A,N/A,N/A
Stop me or let me go,Taiju Sawada,N/A,N/A,N/A,N/A
"The South Seas Campaign, 1942-43",Ty Bomba,Joseph Miranda,N/A,N/A,N/A
Balance of Power,Oded Berman,Ned Strongin,N/A,N/A,N/A
Maask,Thierry Denoual,N/A,N/A,N/A,N/A
The Company War,Bill Fawcett,James D. Griffin,N/A,N/A,N/A
Pictopia: Harry Potter Edition,N/A,N/A,N/A,N/A,N/A
Dice's Zoo,Kuraki Mura,N/A,N/A,N/A,N/A
Contária,Michael Alves,N/A,N/A,N/A,N/A
Cityline,Jason Tagmire,N/A,N/A,N/A,N/A
The Xuanwu Gate Incident,Kuraki Mura,N/A,N/A,N/A,N/A
Lods 1914: Blitzkrieg in the East,David Bolt,N/A,N/A,N/A,N/A
ZU Tiles: Hime – Starter Set 1,Joshua Bakken,N/A,N/A,N/A,N/A
What The Fog?!,Leo Colovini,N/A,N/A,N/A,N/A
The Village Crone,Anne-Marie De Witt,N/A,N/A,N/A,N/A
Tweegles,Jérémie Caplanne,Pascal Jumel,N/A,N/A,N/A
Randomise,Hazel Reynolds,N/A,N/A,N/A,N/A
Black Death,Greg Porter,N/A,N/A,N/A,N/A
Word-a-Melon,Garrett J. Donner,Michael S. Steer,N/A,N/A,N/A
District-Z,George Rubio,N/A,N/A,N/A,N/A
Monster Diner,Anna Voinova,N/A,N/A,N/A,N/A
The Hen Commandments,Andrew Sheerin,N/A,N/A,N/A,N/A
Campos,Pietro Vozzolo,N/A,N/A,N/A,N/A
Get Salty,Ignazio Panades,N/A,N/A,N/A,N/A
Débrouille-toi!,Hilko Drude,N/A,N/A,N/A,N/A
Alcazar,Martin Davison,N/A,N/A,N/A,N/A
Bommerz over da Sulphur River,Andy Chambers,N/A,N/A,N/A,N/A
Joan of Arc's Victory 1429 AD,Andy Nunez,N/A,N/A,N/A,N/A
Monopoly Scrabble,N/A,N/A,N/A,N/A,N/A
Brauerei,Valentin Herman,N/A,N/A,N/A,N/A
Ghostbusters: The Card Game,Daryl Andrews,Erica Bouyouris,N/A,N/A,N/A
The Crow and the Pitcher,Sean MacDonald,N/A,N/A,N/A,N/A
Pyramid Raiders,Afong Lee,N/A,N/A,N/A,N/A
Titan Strike! Battle for the Moon of Saturn,Philip S. Kosnett,N/A,N/A,N/A,N/A
