Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Trails of Tucana,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
Chronicles of Crime: 1400,David Cicurel,Wojciech Grajkowski,N/A,N/A,N/A
Twilight Inscription,James Kniffen,N/A,N/A,N/A,N/A
Can't Stop,Sid Sackson,Sid Sackson,N/A,N/A,N/A
Azul: Master Chocolatier,Michael Kiesling,N/A,N/A,N/A,N/A
Mr. Jack,Bruno Cathala,Ludovic Maublanc,N/A,N/A,N/A
Railroad Ink Challenge: Lush Green Edition,Hjalmar Hach,Lorenzo Silva,N/A,N/A,N/A
Feudum,Mark K. Swanson,N/A,N/A,N/A,N/A
Fort,Grant Rodiek,N/A,N/A,N/A,N/A
Trains,Hisashi Hayashi,N/A,N/A,N/A,N/A
Undaunted: Stalingrad,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
One Night Ultimate Werewolf: Daybreak,Ted Alspach,Akihisa Okui,N/A,N/A,N/A
Earthborne Rangers,Andrew Fischer,Brooks Flugaur-Leavitt,Andrew Navaro,Adam Sadler,Brady Sadler
Sub Terra,Tim Pinder,N/A,N/A,N/A,N/A
Babylonia,Reiner Knizia,N/A,N/A,N/A,N/A
The Republic of Rome,Richard Berthold,Don Greenwood,Robert Haines,Richard Berthold,Geoff Engelstein
Churchill,Mark Herman,N/A,N/A,N/A,N/A
Top Ten,Aurélien Picolet,N/A,N/A,N/A,N/A
Pax Renaissance,Phil Eklund,Matt Eklund,N/A,N/A,N/A
Unlock!: Timeless Adventures,Aristide Bruyant,Cyril Demaegd,Guillaume Montiage,Yohan Servais,N/A
Disney Villainous: Evil Comes Prepared,Aaron Donogh,Prospero Hall,Peter Lee,N/A,N/A
Ascension: Deckbuilding Game,John Fiorillo,Justin Gary,Brian M. Kibler,N/A,N/A
The Oracle of Delphi,Stefan Feld,N/A,N/A,N/A,N/A
Snowdonia,Tony Boydell,N/A,N/A,N/A,N/A
7 Wonders: Architects,Antoine Bauza,N/A,N/A,N/A,N/A
Ticket to Ride: Rails & Sails,Alan R. Moon,N/A,N/A,N/A,N/A
Shakespeare,Hervé Rigal,N/A,N/A,N/A,N/A
The Magnificent,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
The Bloody Inn,Nicolas Robert,N/A,N/A,N/A,N/A
Whistle Mountain,Scott Caputo,Luke Laurie,N/A,N/A,N/A
Torres,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Escape: The Curse of the Temple,Kristian Amundsen Østby,N/A,N/A,N/A,N/A
Wandering Towers,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
AuZtralia,Martin Wallace,N/A,N/A,N/A,N/A
Inventions: Evolution of Ideas,Vital Lacerda,N/A,N/A,N/A,N/A
