Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
18RoyalGorge: The Rails of Fremont County and the Royal Gorge Wars,Kayla Ross,Denman Scofield,N/A,N/A,N/A
"Alésia, 52 Av. J.-C.: César contre Vercingétorix",Frédéric Bey,N/A,N/A,N/A,N/A
The Other Hat Trick,Brett J. Gilbert,N/A,N/A,N/A,N/A
Hong,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Tacta Promotional Edition,Jason Tremblay,N/A,N/A,N/A,N/A
Behext,Curt Covert,Jonathan Lavallee,Greg Millikin,Melodee Smith,N/A
Seapower & the State: World War Three at Sea,Stephen Newberg,N/A,N/A,N/A,N/A
Touchdown Heroes,Kuro,N/A,N/A,N/A,N/A
Dominate Grail War: Fate/Stay night on Board Game,BakaFire,N/A,N/A,N/A,N/A
Sapotagem,Fel Barros,Warny Marçano,N/A,N/A,N/A
"The First Afghan War, 1839-42",Joseph Miranda,N/A,N/A,N/A,N/A
Magic: The Gathering – Duel Decks: Phyrexia vs. The Coalition,Chris Millar,Matt Tabak,Mike Turian,N/A,N/A
Quests for the Brave: A Solitaire Fantasy Game,Mike Lambo,N/A,N/A,N/A,N/A
Napoleon,(Uncredited),N/A,N/A,N/A,N/A
Home on Lagrange,Jordan Anderson-Hyland,Callum Badger,N/A,N/A,N/A
SS Amerika,Joseph Miranda,N/A,N/A,N/A,N/A
6 nimmt! Junior,Wolfgang Kramer,N/A,N/A,N/A,N/A
The Battle of the Little Big Horn,Eduardo Rojas,N/A,N/A,N/A,N/A
Kingdom of Aer: Kingmaker,Allan Chesher,N/A,N/A,N/A,N/A
Army Ants,Bryan Winter,N/A,N/A,N/A,N/A
1872: The Lost Crows,Mike Heiman,N/A,N/A,N/A,N/A
Shoal,Mike Peacock,N/A,N/A,N/A,N/A
Seasons: The Calendar Rummy Game,Rob Martin,Mark Sellmeyer,N/A,N/A,N/A
Norsemen,Christos Giannakoulas,Manolis Zachariadis,N/A,N/A,N/A
Satanimals,Marlon Fussell,N/A,N/A,N/A,N/A
Borders of Kanta,Lorne Kletke,N/A,N/A,N/A,N/A
The Last Stronghold,Gabe Barrett,N/A,N/A,N/A,N/A
Summy,Corné van Moorsel,N/A,N/A,N/A,N/A
Food Truck,Florian Fay,N/A,N/A,N/A,N/A
Elfengold,Alan R. Moon,N/A,N/A,N/A,N/A
