Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Global Powers,Leif Busse,Peter Eggert,N/A,N/A,N/A
Taĉmento,José Manuel Neva,N/A,N/A,N/A,N/A
Perquackey,Robert E. Hollingsworth,Elbert K. Hollingsworth,N/A,N/A,N/A
ONDA,Arthur Lacerda,N/A,N/A,N/A,N/A
Dragon Keeper: The Dungeon,Etienne Daniault,N/A,N/A,N/A,N/A
Rick and Morty: The Ricks Must Be Crazy Multiverse Game,Matt Hyra,N/A,N/A,N/A,N/A
Strange Aeons,Mike Atkinson,N/A,N/A,N/A,N/A
Amirauté,Paul Bois,N/A,N/A,N/A,N/A
Cat Sudoku,Ta-Te Wu,N/A,N/A,N/A,N/A
8th Air Force,Robert Phaneuf,N/A,N/A,N/A,N/A
Oh-Wah-Ree,Alex Randolph,N/A,N/A,N/A,N/A
Iron Bottom Sound III,Jack Greene,N/A,N/A,N/A,N/A
Foreign Legion Paratroopers: Rapid Response Force,Joseph Miranda,N/A,N/A,N/A,N/A
Perplexus Twist,Michael McGinnis,N/A,N/A,N/A,N/A
Superclub Rivals,Audun Egenberg,N/A,N/A,N/A,N/A
Trust Me,Martino Chiacchiera,N/A,N/A,N/A,N/A
The Phoenix Syndicate,Rebecca Vessenes,Ted Vessenes,N/A,N/A,N/A
Gobi,Shaun Graham,Scott Huntington,N/A,N/A,N/A
Smart10: Junior,Christoph Reiser,Arno Steinwender,N/A,N/A,N/A
Pitch'n Dunk,David Kalmes,Daniel Quodbach,N/A,N/A,N/A
Got It!,Tom Jolly,N/A,N/A,N/A,N/A
Indiana Jones: Cryptic – A Puzzles and Pathways Adventure,Matt Christianson,Prospero Hall,David Iezzi,Ket Ng,N/A
Grav Armor,Arnold Hendrick,N/A,N/A,N/A,N/A
Navíos de Línea: Trafalgar 1805,Crisanto Lorente Gonzalez,N/A,N/A,N/A,N/A
Give Me Five,Jacques Bariot,Dominique Della Scaffa,N/A,N/A,N/A
Slap .45,Ben Beecher,Trevor Moorman,Justin Quick,Brad Sappington,N/A
Moving Day,Mads Fløe,N/A,N/A,N/A,N/A
Akron,Cameron Browne,N/A,N/A,N/A,N/A
Septikon: Uranium Wars,Konstantin Seleznev,N/A,N/A,N/A,N/A
Quix!,Marco Aurélio Tayt-Son,N/A,N/A,N/A,N/A
Breakdancing Meeples,Ben Moy,N/A,N/A,N/A,N/A
Robin Hood,Damian Mastrangelo,N/A,N/A,N/A,N/A
Lielow,Michael Amundsen,Alek Erickson,N/A,N/A,N/A
Hello Kitty: Day at the Park,Roberta Taylor,N/A,N/A,N/A,N/A
みんなでぽんこつペイント (Our Ponkotsu Paint),Chikasuzu (ちかすず),長谷川 登鯉 (Tori Hasegawa),N/A,N/A,N/A
Lost in the Shuffle,Spencer Beebe,N/A,N/A,N/A,N/A
Fury of the Clansmen,Bryan Winter,N/A,N/A,N/A,N/A
Ants!,Theodore Aitken,N/A,N/A,N/A,N/A
Pastiche: The Birth of a Masterpiece,Rikkati,N/A,N/A,N/A,N/A
Kezao,Pierre Bellet,N/A,N/A,N/A,N/A
Linkage,Ethan Larson,N/A,N/A,N/A,N/A
Attangle,Dieter Stein,N/A,N/A,N/A,N/A
Phantom,Xavier Lardy,N/A,N/A,N/A,N/A
Click! The Great Wall,Vicky Trouerbach,N/A,N/A,N/A,N/A
Wer war's?: Mitbringspiel,Reiner Knizia,N/A,N/A,N/A,N/A
Hidden Ark,Tobias Hall,N/A,N/A,N/A,N/A
Catch the Bomber,イイダ タカアキ (Iida Takaaki),N/A,N/A,N/A,N/A
Vikings: Scourge of the North,Christopher Cummins,Joseph Miranda,N/A,N/A,N/A
Magic: The Gathering – Duel Decks: Nissa vs. Ob Nixilis,Sam Stoddard,N/A,N/A,N/A,N/A
Master Dater,Jason Anarchy,N/A,N/A,N/A,N/A
Der HeidelBÄR,Frank Stark,N/A,N/A,N/A,N/A
Seven Merry Monsters,Martin Schlegel,N/A,N/A,N/A,N/A
Jungle Brunch,Luca Bellini,Luca Borsa,N/A,N/A,N/A
The Business Game,N/A,N/A,N/A,N/A,N/A
Take Time,Alexi Piovesan,Julien Prothière,N/A,N/A,N/A
