Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Dawn of the Dead,John H. Butterfield,N/A,N/A,N/A,N/A
Axis & Allies Air Force Miniatures: Bandits High,Richard Baker,Mons Johnson,N/A,N/A,N/A
Keytown,Richard Breese,N/A,N/A,N/A,N/A
Die Seher von Santiiba,Leo Colovini,Teodoro Mitidieri,N/A,N/A,N/A
Sagunto: The Battle for Valencia,Jose Luis Arcon Dominguez,N/A,N/A,N/A,N/A
Sherlock Holmes & Moriarty: Associates,Cédric Asna,N/A,N/A,N/A,N/A
Stone & Relic,John Clowdus,N/A,N/A,N/A,N/A
Bar-Lev: The 1973 Arab-Israeli War,Frank Chadwick,N/A,N/A,N/A,N/A
Capt'n Pepe: Treasure Ahoy!,Christos Giannakoulas,Manolis Zachariadis,N/A,N/A,N/A
Argo,Bruno Faidutti,Serge Laget,N/A,N/A,N/A
StoryLine: Fairy Tales,Gabriele Mari,N/A,N/A,N/A,N/A
BiberClan,Jörg von Rüden,N/A,N/A,N/A,N/A
Deadlands: Doomtown Range Wars,Tom Jolly,Christian T. Petersen,N/A,N/A,N/A
Shogun,Teruo Matsumoto,N/A,N/A,N/A,N/A
Travel Zombicide: 2nd Edition,Raphaël Guiton,Jean-Baptiste Lullien,David Preti,Nicolas Raoult,N/A
Guts of Glory,Zach Gage,N/A,N/A,N/A,N/A
