Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Kanban: Driver's Edition,Vital Lacerda,,,N/A,N/A
Santorini,Gord!,N/A,N/A,N/A,N/A
Distilled,Dave Beck,N/A,N/A,N/A,N/A
Goa: A New Expedition,Rüdiger Dorn,N/A,N/A,N/A,N/A
Anno 1800: The Board Game,Martin Wallace,N/A,N/A,N/A,N/A
1830: Railways & Robber Barons,Bruce Shelley,Francis Tresham,Bruce Shelley,Alan R. Moon,N/A
Kemet: Blood and Sand,Jacques Bariot,Guillaume Montiage,N/A,N/A,N/A
Monikers,Alex Hague,Justin Vickers,N/A,N/A,N/A
Tiletum,Simone Luciani,Daniele Tascini,N/A,N/A,N/A
Shogun,Dirk Henn,N/A,N/A,N/A,N/A
Bitoku,Germán P. Millán,N/A,N/A,N/A,N/A
