Title,Geek Rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Age,Type 1,Type 2
Tres,5.495,5.19,31,N/A,1998,1.67,2,2,30,30,10,Abstract,N/A
La Famiglia,5.495,5.58,113,N/A,2017,1.00,2,4,30,45,14,N/A,N/A
Texas Roll'Em,5.495,5.36,48,N/A,2005,1.78,2,6,30,30,10,N/A,N/A
The Arabian Pots,5.495,5.71,81,N/A,2014,1.00,2,6,3,10,6,N/A,N/A
Defcon,5.495,6.96,47,44.95,2023,2.00,2,4,60,90,10,Wargames,N/A
UFOs! Fritten aus dem All,5.495,5.29,45,N/A,2004,2.20,2,5,30,30,12,N/A,N/A
Haiku Warrior,5.495,5.55,43,N/A,2016,1.67,1,4,60,60,13,N/A,N/A
Goth: The Game of Horror Trivia,5.495,5.59,68,N/A,2002,1.25,2,4,60,60,13,N/A,N/A
Zeppelin,5.495,5.45,73,N/A,1993,2.75,2,2,120,120,12,Wargames,N/A
Madeline Game,5.495,5.26,40,N/A,1992,1.00,2,4,30,30,4,Children's,N/A
Krakatoa,5.495,5.53,150,N/A,1983,1.29,2,4,45,45,8,Family,N/A
Rigamarole,5.495,5.36,52,N/A,2002,1.00,4,12,85,85,16,N/A,N/A
Cheers,5.495,5.81,42,N/A,2016,1.50,3,6,15,25,6,Party,N/A
Million Dollars But... The Game: Expansion Pack 1,5.495,5.39,51,N/A,2016,1.00,3,10,30,45,17,N/A,N/A
Trivial Pursuit Junior: Fourth Edition,5.495,5.25,35,N/A,1996,1.67,2,4,30,30,N/A,Children's,N/A
Savage Station,5.495,5.33,30,N/A,1993,2.25,2,2,N/A,N/A,12,Wargames,N/A
Fits,5.495,5.51,119,N/A,1999,1.00,2,4,15,15,8,Abstract,N/A
Catch the Mice,5.495,5.37,86,N/A,2009,1.08,2,4,20,20,8,Children's,N/A
Baccade,5.495,5.19,31,N/A,2000,1.00,3,8,20,20,8,N/A,N/A
Dino,5.495,5.32,70,N/A,1987,1.25,2,6,30,30,10,N/A,N/A
Dungeons & Dragons Adventure Game: Diablo II Edition,5.495,5.53,130,N/A,2000,2.43,2,6,30,30,10,Thematic,N/A
Linkity,5.495,5.47,67,N/A,2004,1.17,3,8,15,15,8,N/A,N/A
Idol Quest,5.495,5.24,39,N/A,2006,1.43,2,4,30,30,10,N/A,N/A
Guesstimation,5.495,5.55,67,N/A,2009,1.00,3,8,60,60,8,N/A,N/A
Star Fist,5.495,5.27,42,N/A,1991,1.83,2,2,90,90,12,Wargames,N/A
Hasami Shogi,5.495,5.56,48,N/A,N/A,1.88,2,2,30,30,10,Abstract,N/A
Fishing Party,5.495,5.2,30,N/A,2014,1.33,2,5,30,30,8,N/A,N/A
GearSeed,5.495,5.4,77,N/A,2016,1.33,2,4,15,30,N/A,N/A,N/A
Rooster Booster,5.495,5.41,79,N/A,2004,1.29,3,5,30,30,8,Family,N/A
Murder City,5.495,5.49,153,29.99,2007,2.29,2,5,120,120,12,N/A,N/A
Pinocchio: True or False,5.495,5.32,53,N/A,2014,1.17,4,10,30,30,8,N/A,N/A
Naova,5.495,5.35,49,N/A,2016,1.00,2,6,20,20,10,N/A,N/A
One Finger!,5.495,5.4,48,N/A,2022,1.00,2,5,10,10,8,N/A,N/A
Math Dice,5.495,5.37,96,N/A,2003,1.55,1,1,5,10,8,N/A,N/A
ChiZo RISING,5.495,5.62,171,N/A,2005,2.11,2,4,20,20,8,Customizable,N/A
Speed,5.495,5.41,93,N/A,1938,1.09,2,5,30,30,7,N/A,N/A
Farkle Flip,5.495,5.45,43,N/A,2011,1.00,2,99,15,15,8,N/A,N/A
Scavengers Gold,5.495,5.21,34,N/A,1988,1.00,2,2,20,20,7,N/A,N/A
PornStar,5.495,5.33,35,N/A,2001,1.14,2,6,20,20,18,N/A,N/A
Forgotten Axis: The Romanian Campaign,5.495,5.25,34,N/A,2001,3.00,2,2,180,180,12,Wargames,N/A
Snail's Pace,5.495,5.2,32,N/A,2000,1.00,2,6,60,60,10,N/A,N/A
Make 'n' Break Würfelspiel,5.495,5.19,31,N/A,2010,1.00,2,4,20,20,8,N/A,N/A
Tank Command,5.495,5.16,31,N/A,1975,1.00,2,2,20,20,8,Wargames,N/A
Shake Up,5.495,5.32,52,N/A,1997,1.13,2,4,30,30,7,Abstract,N/A
Die Erbraffer,5.495,5.43,120,N/A,1994,1.50,2,6,90,90,12,N/A,N/A
Gondola,5.495,5.66,105,N/A,2017,1.20,2,5,30,60,8,N/A,N/A
Difference,5.495,5.52,252,N/A,2009,1.08,2,6,20,20,6,Family,N/A
Orange Quest,5.495,5.62,64,N/A,2015,1.25,2,6,30,30,14,N/A,N/A
Räuber,5.495,5.25,41,N/A,2006,1.13,2,5,45,45,8,N/A,N/A
Splish Splash!,5.495,5.46,37,N/A,2011,1.00,2,4,15,15,4,Children's,N/A
Mines of the Sacred Dragon,5.495,5.44,45,N/A,2012,1.67,1,5,30,30,10,N/A,N/A
Bloody Legacy,5.495,5.4,96,N/A,2004,1.00,2,8,30,30,8,N/A,N/A
Project CIA: The Secret Formula,5.495,5.39,66,N/A,1973,1.20,2,4,60,60,8,N/A,N/A
Tuf,5.495,5.38,56,N/A,1967,1.71,1,4,10,10,8,Abstract,N/A
Bello,5.495,5.21,41,N/A,2007,1.00,2,8,5,5,N/A,Children's,N/A
Fans de Hockey,5.495,5.36,30,N/A,2010,1.00,2,4,30,30,8,N/A,N/A
FReNeTiC,5.495,5.3,46,N/A,2018,1.33,2,12,20,20,8,N/A,N/A
Knockout,5.495,5.49,109,N/A,1991,1.20,2,8,30,30,7,Children's,N/A
Super Simon,5.495,5.53,44,N/A,1979,1.00,1,4,10,10,7,N/A,N/A
UNO: Avengers,5.495,5.48,40,N/A,2015,1.00,2,10,15,15,7,N/A,N/A
Stone Soup,5.495,5.45,85,N/A,1996,1.11,2,5,20,20,8,Children's,N/A
Odyssey: The Gods Clash,5.495,5.29,39,N/A,1980,1.43,2,2,120,240,15,N/A,N/A
Chimère,5.495,5.49,182,N/A,2016,1.40,2,5,30,30,8,N/A,N/A
Tetris Speed,5.495,5.72,74,N/A,2019,1.00,2,8,2,5,6,N/A,N/A
The Jam,5.495,5.42,105,N/A,2011,1.50,2,4,40,40,5,N/A,N/A
Rick and Morty: Tráfico de Megasemillas,5.495,5.29,52,N/A,2017,2.00,2,5,15,30,12,N/A,N/A
Moustache Smash,5.495,5.42,106,N/A,2014,1.00,3,6,20,20,7,N/A,N/A
Karnickel,5.495,5.44,168,N/A,2013,1.11,2,4,15,15,6,N/A,N/A
Scene It? Disney,5.495,5.59,507,104.85,2004,1.59,2,12,30,30,6,Family,N/A
Scene it? Disney Deluxe Edition,5.495,5.55,71,94.50,2005,1.33,2,12,45,45,6,N/A,N/A
Anathema,5.495,5.45,125,N/A,2003,1.50,2,4,30,30,8,N/A,N/A
Star Trek: The Card Game,5.495,5.51,194,N/A,1996,2.43,2,2,45,45,10,Customizable,N/A
Trivial Pursuit: Decades – 2010 to 2020,5.495,5.49,51,44.90,2021,1.00,2,6,N/A,N/A,N/A,N/A,N/A
Pirates of the Caribbean Buccaneer,5.495,5.4,101,N/A,2006,1.45,2,4,45,45,8,N/A,N/A
Sedition Wars: Battle for Alabaster,5.495,5.59,315,39.00,2013,2.96,2,2,60,60,12,Thematic,Wargames
Dinosaur Escape,5.495,5.47,169,N/A,2015,1.00,2,4,20,20,4,N/A,N/A
Witch Hunt,5.495,5.19,34,N/A,2013,1.00,3,6,15,15,8,N/A,N/A
Doppel X,5.495,5.18,33,N/A,2017,1.00,3,8,20,20,8,N/A,N/A
The Alley Cats Game,5.495,5.42,33,N/A,1976,1.20,2,4,45,45,8,Children's,N/A
Zangle!,5.495,5.18,31,N/A,2019,1.00,1,6,45,45,6,N/A,N/A
Mr. Ree!:  The Fireside Detective,5.495,5.46,34,N/A,1937,2.00,4,7,60,60,10,N/A,N/A
Het Huis Anubis,5.495,5.4,88,N/A,2007,1.57,2,4,45,45,8,N/A,N/A
Bohnkick,5.495,5.38,138,N/A,2006,1.56,2,4,45,45,8,N/A,N/A
Space Pigs,5.495,5.51,95,N/A,1999,2.00,3,6,120,120,12,Strategy,N/A
Party & Co,5.495,5.54,708,N/A,1993,1.52,3,20,45,45,14,Party,N/A
Calaboose,5.495,5.37,49,N/A,2005,1.11,2,5,30,30,12,N/A,N/A
"20,000 Leagues Under the Sea Game",5.495,5.17,32,N/A,1975,1.00,2,4,10,10,5,Children's,N/A
Barrakuda,5.495,5.79,46,N/A,2022,1.00,2,4,20,20,8,N/A,N/A
Chekov,5.495,5.27,61,N/A,2003,1.10,2,3,20,20,8,Abstract,N/A
Seti,5.494,5.28,35,N/A,1979,1.25,2,2,30,30,10,Abstract,N/A
Decathlon,5.494,5.43,137,N/A,1972,1.14,1,8,120,120,10,N/A,N/A
Monopoly: Marvel Comics Collectors Edition,5.494,5.32,42,N/A,2012,1.33,2,6,100,100,8,N/A,N/A
Stone Soup,5.494,5.45,85,N/A,1996,1.11,2,5,20,20,8,Children's,N/A
Heroes of Might & Magic IV Collectible Card & Tile Game,5.494,5.45,57,N/A,2005,2.75,2,6,N/A,N/A,9,Customizable,N/A
China Incident,5.494,5.45,58,N/A,1985,3.00,2,2,120,120,12,Wargames,N/A
Alfapet,5.494,5.53,465,N/A,1994,1.89,2,4,30,60,10,Family,N/A
Thin Ice,5.494,5.3,55,N/A,1997,1.20,2,8,15,15,N/A,N/A,N/A
Bob the Builder: Scoop's Construction Site Game,5.494,5.22,37,N/A,1995,1.00,2,4,10,10,4,Children's,N/A
Dog Dice,5.494,5.28,51,N/A,1997,1.00,2,4,10,10,5,N/A,N/A
Falling Coin,5.494,5.34,68,N/A,2015,1.00,3,4,5,5,6,N/A,N/A
Smear,5.494,5.29,53,N/A,1999,1.15,2,6,30,30,6,Abstract,N/A
Crime Scene: Moscow 1989,5.494,5.27,43,N/A,2021,1.33,1,4,120,240,18,N/A,N/A
Firefly: Tall Card,5.494,5.4,65,N/A,2015,1.50,2,6,45,45,14,N/A,N/A
Noppa-Alias,5.494,5.19,37,N/A,2014,1.00,3,8,30,30,9,N/A,N/A
Witty Pong,5.494,5.26,36,N/A,2011,1.00,2,8,10,10,8,N/A,N/A
Oust,5.494,5.54,74,N/A,2007,2.82,2,2,45,45,N/A,Abstract,N/A
BAS-KET,5.494,5.47,125,N/A,1938,1.00,2,2,30,30,5,Children's,N/A
Flippin' Frogs,5.494,5.4,72,N/A,2007,1.00,2,4,30,30,5,N/A,N/A
Monopoly: Rivals Edition,5.494,5.38,36,11.00,2020,1.00,2,2,N/A,N/A,8,N/A,N/A
Snapshot,5.494,5.18,33,N/A,1989,1.67,2,4,60,60,6,N/A,N/A
Die Kette von Saba,5.494,5.38,88,N/A,1984,1.40,3,7,60,60,8,N/A,N/A
Divercité,5.494,5.27,32,N/A,2019,0.00,2,2,20,20,8,N/A,N/A
The Simpsons Trivia Game: Fan Edition,5.494,5.24,36,N/A,2013,1.00,2,8,N/A,N/A,18,N/A,N/A
Monopoly: Chicago,5.494,5.42,32,N/A,1995,1.33,2,6,60,60,8,N/A,N/A
Alles Futsch,5.494,5.28,32,N/A,1998,1.67,2,5,45,45,12,N/A,N/A
Cut and Run,5.494,5.52,59,N/A,1988,1.45,3,6,60,60,12,N/A,N/A
Blasphemy,5.494,5.47,53,N/A,2007,2.50,2,4,90,90,N/A,N/A,N/A
Bra$ilis,5.494,5.45,30,N/A,2010,1.33,3,6,60,60,14,N/A,N/A
Charades for Kids,5.494,5.47,117,N/A,1999,1.11,3,6,30,30,4,Children's,N/A
Geek Battle: The Game Of Extreme Geekdom,5.494,5.57,196,N/A,2012,1.00,3,8,30,90,10,N/A,N/A
Bacon Wars,5.494,5.37,53,N/A,2015,1.75,2,4,10,30,6,N/A,N/A
Los Viajes del Capitán Foucault,5.494,5.24,52,N/A,2015,1.67,3,6,9,36,15,N/A,N/A
Savannah Café,5.494,5.5,410,N/A,2001,1.15,2,4,20,20,7,N/A,N/A
Dexterity Jane,5.494,5.5,34,N/A,2021,1.00,2,9,15,20,8,N/A,N/A
Contact: Signals from Outer Space,5.494,5.35,82,N/A,2020,1.50,2,5,20,20,8,N/A,N/A
Vroom Vroom,5.494,5.3,56,N/A,2016,1.00,2,4,10,20,4,N/A,N/A
Bardagi: The Claim for Gold,5.494,5.78,60,N/A,2016,2.57,2,5,90,120,10,N/A,N/A
Waterworks,5.494,5.53,2066,N/A,1972,1.21,2,5,30,30,8,Family,N/A
Fast Figure,5.494,5.07,40,N/A,2003,1.17,3,6,30,30,12,N/A,N/A
Spit!,5.494,5.42,92,N/A,2004,1.09,2,4,15,15,8,N/A,N/A
Nitro Dice,5.494,5.38,103,N/A,2011,2.27,2,6,60,60,9,N/A,N/A
Disney Tsum Tsum Bubble Fever,5.494,5.58,46,N/A,2016,1.00,2,4,10,15,6,N/A,N/A
Beware of the Wolf!,5.494,5.24,31,N/A,1981,1.00,2,4,15,15,6,Children's,N/A
The Italian Campaign: Salerno,5.494,5.51,77,N/A,1992,3.30,2,2,240,240,12,Wargames,N/A
Fast & Fhtagn,5.494,5.12,38,N/A,2016,1.50,3,6,45,90,13,N/A,N/A
1500: The New World,5.494,5.4,66,N/A,2017,1.78,2,6,45,60,12,Wargames,N/A
The Big Deal,5.494,5.34,82,N/A,1977,1.27,2,4,90,90,8,N/A,N/A
Stratos,5.494,6.96,71,N/A,2014,2.86,2,5,60,120,12,Strategy,N/A
Castellers!,5.494,5.67,78,N/A,2017,1.00,2,4,20,20,8,N/A,N/A
Battleship Torpedo Attack,5.494,5.41,58,N/A,2007,1.29,2,2,30,30,N/A,Wargames,N/A
Astro Jam,5.494,5.34,44,N/A,2014,2.00,2,4,45,45,10,N/A,N/A
Showtime Hanoi,5.494,5.46,60,N/A,2008,1.37,2,2,15,15,N/A,Wargames,N/A
Tunnelz,5.494,5.3,34,N/A,2007,1.25,2,2,10,10,6,Abstract,N/A
Castle Dash,5.494,5.4,79,N/A,2011,1.86,3,6,30,30,8,Family,N/A
Ding!,5.494,5.28,51,N/A,2011,2.00,3,8,30,30,8,N/A,N/A
Scattergories: The Card Game,5.494,5.65,90,10.99,2008,1.00,2,8,25,25,8,N/A,N/A
Monopoly: New York City,5.494,5.46,32,N/A,2003,1.50,2,6,90,90,8,N/A,N/A
Collide-O!,5.494,5.2,43,N/A,2004,1.17,2,5,20,20,8,N/A,N/A
Tangled Timelines,5.494,5.21,43,N/A,2021,1.50,1,4,15,30,13,N/A,N/A
Eckolo,5.494,5.39,59,N/A,2010,1.20,2,8,20,20,8,Abstract,N/A
Crazy Old Fish War,5.494,5.38,44,N/A,2008,1.00,2,5,15,15,7,N/A,N/A
Realm of Heroes,5.494,5.26,56,N/A,2015,1.33,2,6,45,45,8,N/A,N/A
Yucatán,5.494,5.44,75,N/A,2008,2.33,2,4,45,60,12,N/A,N/A
Franky: Rock'n Vegas,5.494,5.56,39,N/A,2019,1.60,2,6,10,10,8,N/A,N/A
Infection,5.494,5.15,33,N/A,1998,1.33,2,8,60,60,9,N/A,N/A
Kage,5.494,5.21,34,N/A,1986,1.60,2,2,20,20,10,Abstract,N/A
Fleet Admiral,5.494,5.23,35,N/A,2012,1.50,1,4,30,30,12,N/A,N/A
Maginor,5.494,5.51,359,N/A,2001,1.84,2,4,45,45,12,Strategy,N/A
Phase 10 Junior,5.494,5.14,32,N/A,2011,1.00,2,4,20,40,6,N/A,N/A
Dice of Dragons,5.494,4.96,34,N/A,N/A,1.00,1,6,30,90,8,N/A,N/A
Star Wars: Bounty Hunter – Das Würfelspiel,5.494,5.3,81,N/A,2013,1.00,2,5,30,30,8,N/A,N/A
Clockwork Kingdom,5.494,5.3,61,53.97,2015,2.40,2,4,60,60,12,N/A,N/A
Uno: 30 Year Anniversary Edition,5.494,5.49,43,N/A,2001,1.00,2,10,30,30,7,N/A,N/A
